iso_code,country,date,sdsn_positive_rate_smoothed
RWA,Rwanda,2020-06-03,0.003714285714285715
RWA,Rwanda,2020-06-04,0.003928571428571429
RWA,Rwanda,2020-06-05,0.004214285714285715
RWA,Rwanda,2020-06-06,0.0045
RWA,Rwanda,2020-06-07,0.004857142857142858
RWA,Rwanda,2020-06-08,0.0051428571428571435
RWA,Rwanda,2020-06-09,0.005285714285714287
RWA,Rwanda,2020-06-10,0.005571428571428573
RWA,Rwanda,2020-06-11,0.0058571428571428585
RWA,Rwanda,2020-06-12,0.006142857142857144
RWA,Rwanda,2020-06-13,0.00642857142857143
RWA,Rwanda,2020-06-14,0.006642857142857145
RWA,Rwanda,2020-06-15,0.007000000000000002
RWA,Rwanda,2020-06-16,0.00742857142857143
RWA,Rwanda,2020-06-17,0.0077857142857142864
RWA,Rwanda,2020-06-18,0.008000000000000002
RWA,Rwanda,2020-06-19,0.008071428571428573
RWA,Rwanda,2020-06-20,0.008000000000000002
RWA,Rwanda,2020-06-21,0.007928571428571429
RWA,Rwanda,2020-06-22,0.007857142857142858
RWA,Rwanda,2020-06-23,0.007928571428571432
RWA,Rwanda,2020-06-24,0.007928571428571432
RWA,Rwanda,2020-06-25,0.008000000000000004
RWA,Rwanda,2020-06-26,0.008071428571428575
RWA,Rwanda,2020-06-27,0.008071428571428575
RWA,Rwanda,2020-06-28,0.008071428571428575
RWA,Rwanda,2020-06-29,0.00785714285714286
RWA,Rwanda,2020-06-30,0.007714285714285717
RWA,Rwanda,2020-07-01,0.007642857142857146
RWA,Rwanda,2020-07-02,0.0075714285714285744
RWA,Rwanda,2020-07-03,0.007642857142857146
RWA,Rwanda,2020-07-04,0.00785714285714286
RWA,Rwanda,2020-07-05,0.007928571428571429
RWA,Rwanda,2020-07-06,0.008071428571428573
RWA,Rwanda,2020-07-07,0.007857142857142858
RWA,Rwanda,2020-07-08,0.007857142857142858
RWA,Rwanda,2020-07-09,0.0077857142857142864
RWA,Rwanda,2020-07-10,0.007714285714285717
RWA,Rwanda,2020-07-11,0.007714285714285717
RWA,Rwanda,2020-07-12,0.00785714285714286
RWA,Rwanda,2020-07-13,0.008142857142857144
RWA,Rwanda,2020-07-14,0.008285714285714287
RWA,Rwanda,2020-07-15,0.008285714285714287
RWA,Rwanda,2020-07-16,0.008357142857142858
RWA,Rwanda,2020-07-17,0.00842857142857143
RWA,Rwanda,2020-07-18,0.008357142857142856
RWA,Rwanda,2020-07-19,0.008357142857142856
RWA,Rwanda,2020-07-20,0.008357142857142858
RWA,Rwanda,2020-07-21,0.008642857142857145
RWA,Rwanda,2020-07-22,0.008714285714285716
RWA,Rwanda,2020-07-23,0.008785714285714289
RWA,Rwanda,2020-07-24,0.00885714285714286
RWA,Rwanda,2020-07-25,0.008928571428571433
RWA,Rwanda,2020-07-26,0.008785714285714289
RWA,Rwanda,2020-07-27,0.008571428571428575
RWA,Rwanda,2020-07-28,0.008428571428571433
RWA,Rwanda,2020-07-29,0.008428571428571433
RWA,Rwanda,2020-07-30,0.008428571428571433
RWA,Rwanda,2020-07-31,0.008428571428571431
RWA,Rwanda,2020-08-01,0.00842857142857143
RWA,Rwanda,2020-08-02,0.0085
RWA,Rwanda,2020-08-03,0.008499999999999999
RWA,Rwanda,2020-08-04,0.008428571428571428
RWA,Rwanda,2020-08-05,0.008285714285714285
RWA,Rwanda,2020-08-06,0.008142857142857144
RWA,Rwanda,2020-08-07,0.007928571428571429
RWA,Rwanda,2020-08-08,0.007642857142857146
RWA,Rwanda,2020-08-09,0.00735714285714286
RWA,Rwanda,2020-08-10,0.007071428571428574
RWA,Rwanda,2020-08-11,0.006642857142857145
RWA,Rwanda,2020-08-12,0.006142857142857144
RWA,Rwanda,2020-08-13,0.005714285714285715
RWA,Rwanda,2020-08-14,0.005214285714285716
RWA,Rwanda,2020-08-15,0.00492857142857143
RWA,Rwanda,2020-08-16,0.004642857142857144
RWA,Rwanda,2020-08-17,0.004642857142857143
RWA,Rwanda,2020-08-18,0.004928571428571429
RWA,Rwanda,2020-08-19,0.0054285714285714284
RWA,Rwanda,2020-08-20,0.006
RWA,Rwanda,2020-08-21,0.0067857142857142855
RWA,Rwanda,2020-08-22,0.007571428571428571
RWA,Rwanda,2020-08-23,0.008499999999999999
RWA,Rwanda,2020-08-24,0.009642857142857144
RWA,Rwanda,2020-08-25,0.01107142857142857
RWA,Rwanda,2020-08-26,0.012785714285714286
RWA,Rwanda,2020-08-27,0.014499999999999999
RWA,Rwanda,2020-08-28,0.016142857142857143
RWA,Rwanda,2020-08-29,0.017642857142857144
RWA,Rwanda,2020-08-30,0.019071428571428573
RWA,Rwanda,2020-08-31,0.020214285714285716
RWA,Rwanda,2020-09-01,0.02078571428571429
RWA,Rwanda,2020-09-02,0.021
RWA,Rwanda,2020-09-03,0.021142857142857147
RWA,Rwanda,2020-09-04,0.021071428571428574
RWA,Rwanda,2020-09-05,0.021071428571428574
RWA,Rwanda,2020-09-06,0.020928571428571432
RWA,Rwanda,2020-09-07,0.020285714285714292
RWA,Rwanda,2020-09-08,0.019500000000000007
RWA,Rwanda,2020-09-09,0.01835714285714286
RWA,Rwanda,2020-09-10,0.017071428571428574
RWA,Rwanda,2020-09-11,0.015857142857142858
RWA,Rwanda,2020-09-12,0.01471428571428572
RWA,Rwanda,2020-09-13,0.013500000000000003
RWA,Rwanda,2020-09-14,0.012500000000000002
RWA,Rwanda,2020-09-15,0.011785714285714288
RWA,Rwanda,2020-09-16,0.01142857142857143
RWA,Rwanda,2020-09-17,0.01107142857142857
RWA,Rwanda,2020-09-18,0.010857142857142859
RWA,Rwanda,2020-09-19,0.010499999999999999
RWA,Rwanda,2020-09-20,0.010214285714285716
RWA,Rwanda,2020-09-21,0.010142857142857144
RWA,Rwanda,2020-09-22,0.010071428571428573
RWA,Rwanda,2020-09-23,0.01
RWA,Rwanda,2020-09-24,0.010142857142857143
RWA,Rwanda,2020-09-25,0.010214285714285716
RWA,Rwanda,2020-09-26,0.010214285714285714
RWA,Rwanda,2020-09-27,0.010214285714285716
RWA,Rwanda,2020-09-28,0.009999999999999998
RWA,Rwanda,2020-09-29,0.009857142857142858
RWA,Rwanda,2020-09-30,0.009571428571428573
RWA,Rwanda,2020-10-01,0.009071428571428574
RWA,Rwanda,2020-10-02,0.008500000000000004
RWA,Rwanda,2020-10-03,0.008000000000000004
RWA,Rwanda,2020-10-04,0.007500000000000002
RWA,Rwanda,2020-10-05,0.007071428571428574
SAU,Saudi Arabia,2020-03-16,0.003
SAU,Saudi Arabia,2020-03-17,0.0032500000000000003
SAU,Saudi Arabia,2020-03-18,0.003444444444444445
SAU,Saudi Arabia,2020-03-19,0.0036000000000000003
SAU,Saudi Arabia,2020-03-20,0.00390909090909091
SAU,Saudi Arabia,2020-03-21,0.004166666666666667
SAU,Saudi Arabia,2020-03-22,0.004615384615384616
SAU,Saudi Arabia,2020-03-23,0.005071428571428572
SAU,Saudi Arabia,2020-03-24,0.005857142857142858
SAU,Saudi Arabia,2020-03-25,0.006928571428571429
SAU,Saudi Arabia,2020-03-26,0.008
SAU,Saudi Arabia,2020-03-27,0.009142857142857144
SAU,Saudi Arabia,2020-03-28,0.010285714285714287
SAU,Saudi Arabia,2020-03-29,0.011357142857142857
SAU,Saudi Arabia,2020-03-30,0.012214285714285714
SAU,Saudi Arabia,2020-03-31,0.013357142857142856
SAU,Saudi Arabia,2020-04-01,0.01421428571428571
SAU,Saudi Arabia,2020-04-02,0.015071428571428572
SAU,Saudi Arabia,2020-04-03,0.015857142857142858
SAU,Saudi Arabia,2020-04-04,0.01642857142857143
SAU,Saudi Arabia,2020-04-05,0.017071428571428574
SAU,Saudi Arabia,2020-04-06,0.01785714285714286
SAU,Saudi Arabia,2020-04-07,0.018500000000000006
SAU,Saudi Arabia,2020-04-08,0.019142857142857145
SAU,Saudi Arabia,2020-04-09,0.019642857142857146
SAU,Saudi Arabia,2020-04-10,0.02035714285714286
SAU,Saudi Arabia,2020-04-11,0.021500000000000002
SAU,Saudi Arabia,2020-04-12,0.02278571428571429
SAU,Saudi Arabia,2020-04-13,0.02442857142857143
SAU,Saudi Arabia,2020-04-14,0.02614285714285714
SAU,Saudi Arabia,2020-04-15,0.028285714285714282
SAU,Saudi Arabia,2020-04-16,0.030785714285714284
SAU,Saudi Arabia,2020-04-17,0.03328571428571429
SAU,Saudi Arabia,2020-04-18,0.036571428571428574
SAU,Saudi Arabia,2020-04-19,0.04028571428571428
SAU,Saudi Arabia,2020-04-20,0.04442857142857142
SAU,Saudi Arabia,2020-04-21,0.049357142857142856
SAU,Saudi Arabia,2020-04-22,0.05449999999999999
SAU,Saudi Arabia,2020-04-23,0.06035714285714285
SAU,Saudi Arabia,2020-04-24,0.06649999999999999
SAU,Saudi Arabia,2020-04-25,0.07250000000000001
SAU,Saudi Arabia,2020-04-26,0.07857142857142858
SAU,Saudi Arabia,2020-04-27,0.08457142857142859
SAU,Saudi Arabia,2020-04-28,0.0902142857142857
SAU,Saudi Arabia,2020-04-29,0.09592857142857145
SAU,Saudi Arabia,2020-04-30,0.10135714285714285
SAU,Saudi Arabia,2020-05-01,0.10657142857142854
SAU,Saudi Arabia,2020-05-02,0.11092857142857139
SAU,Saudi Arabia,2020-05-03,0.11435714285714284
SAU,Saudi Arabia,2020-05-04,0.11721428571428569
SAU,Saudi Arabia,2020-05-05,0.11942857142857141
SAU,Saudi Arabia,2020-05-06,0.12078571428571427
SAU,Saudi Arabia,2020-05-07,0.12135714285714286
SAU,Saudi Arabia,2020-05-08,0.1215714285714286
SAU,Saudi Arabia,2020-05-09,0.12135714285714287
SAU,Saudi Arabia,2020-05-10,0.12078571428571429
SAU,Saudi Arabia,2020-05-11,0.12007142857142859
SAU,Saudi Arabia,2020-05-12,0.11942857142857145
SAU,Saudi Arabia,2020-05-13,0.11871428571428573
SAU,Saudi Arabia,2020-05-14,0.11785714285714285
SAU,Saudi Arabia,2020-05-15,0.11707142857142858
SAU,Saudi Arabia,2020-05-16,0.11550000000000002
SAU,Saudi Arabia,2020-05-17,0.11492857142857142
SAU,Saudi Arabia,2020-05-18,0.11464285714285714
SAU,Saudi Arabia,2020-05-19,0.11435714285714285
SAU,Saudi Arabia,2020-05-20,0.11485714285714285
SAU,Saudi Arabia,2020-05-21,0.11592857142857145
SAU,Saudi Arabia,2020-05-22,0.11699999999999999
SAU,Saudi Arabia,2020-05-23,0.11992857142857141
SAU,Saudi Arabia,2020-05-24,0.12257142857142857
SAU,Saudi Arabia,2020-05-25,0.125
SAU,Saudi Arabia,2020-05-26,0.12735714285714286
SAU,Saudi Arabia,2020-05-27,0.12907142857142856
SAU,Saudi Arabia,2020-05-28,0.1302857142857143
SAU,Saudi Arabia,2020-05-29,0.13092857142857145
SAU,Saudi Arabia,2020-05-30,0.13221428571428576
SAU,Saudi Arabia,2020-05-31,0.1323571428571429
SAU,Saudi Arabia,2020-06-01,0.13192857142857145
SAU,Saudi Arabia,2020-06-02,0.13114285714285717
SAU,Saudi Arabia,2020-06-03,0.12985714285714287
SAU,Saudi Arabia,2020-06-04,0.12800000000000003
SAU,Saudi Arabia,2020-06-05,0.1257857142857143
SAU,Saudi Arabia,2020-06-06,0.12185714285714289
SAU,Saudi Arabia,2020-06-07,0.11907142857142859
SAU,Saudi Arabia,2020-06-08,0.1167857142857143
SAU,Saudi Arabia,2020-06-09,0.11492857142857142
SAU,Saudi Arabia,2020-06-10,0.11385714285714285
SAU,Saudi Arabia,2020-06-11,0.1137142857142857
SAU,Saudi Arabia,2020-06-12,0.11549999999999998
SAU,Saudi Arabia,2020-06-13,0.1187142857142857
SAU,Saudi Arabia,2020-06-14,0.1222857142857143
SAU,Saudi Arabia,2020-06-15,0.12692857142857145
SAU,Saudi Arabia,2020-06-16,0.13228571428571428
SAU,Saudi Arabia,2020-06-17,0.1375
SAU,Saudi Arabia,2020-06-18,0.14342857142857143
SAU,Saudi Arabia,2020-06-19,0.14935714285714283
SAU,Saudi Arabia,2020-06-20,0.15414285714285716
SAU,Saudi Arabia,2020-06-21,0.15764285714285717
SAU,Saudi Arabia,2020-06-22,0.15999999999999998
SAU,Saudi Arabia,2020-06-23,0.161
SAU,Saudi Arabia,2020-06-24,0.16107142857142856
SAU,Saudi Arabia,2020-06-25,0.1597142857142857
SAU,Saudi Arabia,2020-06-26,0.15607142857142856
SAU,Saudi Arabia,2020-06-27,0.15107142857142855
SAU,Saudi Arabia,2020-06-28,0.14578571428571432
SAU,Saudi Arabia,2020-06-29,0.13935714285714287
SAU,Saudi Arabia,2020-06-30,0.13257142857142856
SAU,Saudi Arabia,2020-07-01,0.12600000000000003
SAU,Saudi Arabia,2020-07-02,0.1187142857142857
SAU,Saudi Arabia,2020-07-03,0.11142857142857143
SAU,Saudi Arabia,2020-07-04,0.10521428571428572
SAU,Saudi Arabia,2020-07-05,0.09942857142857142
SAU,Saudi Arabia,2020-07-06,0.0945
SAU,Saudi Arabia,2020-07-07,0.09028571428571429
SAU,Saudi Arabia,2020-07-08,0.0865
SAU,Saudi Arabia,2020-07-09,0.08357142857142856
SAU,Saudi Arabia,2020-07-10,0.08164285714285713
SAU,Saudi Arabia,2020-07-11,0.07999999999999999
SAU,Saudi Arabia,2020-07-12,0.07828571428571428
SAU,Saudi Arabia,2020-07-13,0.07671428571428571
SAU,Saudi Arabia,2020-07-14,0.07478571428571426
SAU,Saudi Arabia,2020-07-15,0.07264285714285713
SAU,Saudi Arabia,2020-07-16,0.07035714285714285
SAU,Saudi Arabia,2020-07-17,0.068
SAU,Saudi Arabia,2020-07-18,0.06550000000000002
SAU,Saudi Arabia,2020-07-19,0.06321428571428574
SAU,Saudi Arabia,2020-07-20,0.06078571428571431
SAU,Saudi Arabia,2020-07-21,0.058571428571428594
SAU,Saudi Arabia,2020-07-22,0.056500000000000015
SAU,Saudi Arabia,2020-07-23,0.05471428571428573
SAU,Saudi Arabia,2020-07-24,0.05292857142857144
SAU,Saudi Arabia,2020-07-25,0.05107142857142859
SAU,Saudi Arabia,2020-07-26,0.04950000000000001
SAU,Saudi Arabia,2020-07-27,0.04792857142857144
SAU,Saudi Arabia,2020-07-28,0.04650000000000001
SAU,Saudi Arabia,2020-07-29,0.04521428571428572
SAU,Saudi Arabia,2020-07-30,0.044000000000000004
SAU,Saudi Arabia,2020-07-31,0.04292857142857143
SAU,Saudi Arabia,2020-08-01,0.041999999999999996
SAU,Saudi Arabia,2020-08-02,0.041
SAU,Saudi Arabia,2020-08-03,0.04014285714285715
SAU,Saudi Arabia,2020-08-04,0.03921428571428572
SAU,Saudi Arabia,2020-08-05,0.03821428571428572
SAU,Saudi Arabia,2020-08-06,0.03707142857142858
SAU,Saudi Arabia,2020-08-07,0.035785714285714296
SAU,Saudi Arabia,2020-08-08,0.03450000000000001
SAU,Saudi Arabia,2020-08-09,0.03321428571428573
SAU,Saudi Arabia,2020-08-10,0.032000000000000015
SAU,Saudi Arabia,2020-08-11,0.030857142857142868
SAU,Saudi Arabia,2020-08-12,0.029785714285714297
SAU,Saudi Arabia,2020-08-13,0.028857142857142866
SAU,Saudi Arabia,2020-08-14,0.028000000000000008
SAU,Saudi Arabia,2020-08-15,0.027142857142857153
SAU,Saudi Arabia,2020-08-16,0.026357142857142864
SAU,Saudi Arabia,2020-08-17,0.025500000000000005
SAU,Saudi Arabia,2020-08-18,0.024785714285714293
SAU,Saudi Arabia,2020-08-19,0.02421428571428572
SAU,Saudi Arabia,2020-08-20,0.02371428571428572
SAU,Saudi Arabia,2020-08-21,0.02328571428571429
SAU,Saudi Arabia,2020-08-22,0.023000000000000003
SAU,Saudi Arabia,2020-08-23,0.02278571428571429
SAU,Saudi Arabia,2020-08-24,0.02264285714285715
SAU,Saudi Arabia,2020-08-25,0.0225
SAU,Saudi Arabia,2020-08-26,0.022285714285714287
SAU,Saudi Arabia,2020-08-27,0.02207142857142857
SAU,Saudi Arabia,2020-08-28,0.021857142857142856
SAU,Saudi Arabia,2020-08-29,0.02164285714285714
SAU,Saudi Arabia,2020-08-30,0.02142857142857143
SAU,Saudi Arabia,2020-08-31,0.021285714285714286
SAU,Saudi Arabia,2020-09-01,0.02107142857142857
SAU,Saudi Arabia,2020-09-02,0.020857142857142855
SAU,Saudi Arabia,2020-09-03,0.02064285714285714
SAU,Saudi Arabia,2020-09-04,0.020428571428571428
SAU,Saudi Arabia,2020-09-05,0.02014285714285714
SAU,Saudi Arabia,2020-09-06,0.019857142857142854
SAU,Saudi Arabia,2020-09-07,0.019571428571428573
SAU,Saudi Arabia,2020-09-08,0.019285714285714288
SAU,Saudi Arabia,2020-09-09,0.019071428571428576
SAU,Saudi Arabia,2020-09-10,0.01885714285714286
SAU,Saudi Arabia,2020-09-11,0.018642857142857152
SAU,Saudi Arabia,2020-09-12,0.018428571428571437
SAU,Saudi Arabia,2020-09-13,0.01814285714285715
SAU,Saudi Arabia,2020-09-14,0.017785714285714294
SAU,Saudi Arabia,2020-09-15,0.017428571428571436
SAU,Saudi Arabia,2020-09-16,0.017000000000000008
SAU,Saudi Arabia,2020-09-17,0.016571428571428577
SAU,Saudi Arabia,2020-09-18,0.01621428571428572
SAU,Saudi Arabia,2020-09-19,0.015857142857142865
SAU,Saudi Arabia,2020-09-20,0.015500000000000005
SAU,Saudi Arabia,2020-09-21,0.015142857142857149
SAU,Saudi Arabia,2020-09-22,0.014785714285714291
SAU,Saudi Arabia,2020-09-23,0.014428571428571433
SAU,Saudi Arabia,2020-09-24,0.014071428571428577
SAU,Saudi Arabia,2020-09-25,0.013714285714285719
SAU,Saudi Arabia,2020-09-26,0.01335714285714286
SAU,Saudi Arabia,2020-09-27,0.013071428571428576
SAU,Saudi Arabia,2020-09-28,0.01278571428571429
SAU,Saudi Arabia,2020-09-29,0.012500000000000002
SAU,Saudi Arabia,2020-09-30,0.012285714285714289
SAU,Saudi Arabia,2020-10-01,0.012000000000000002
SAU,Saudi Arabia,2020-10-02,0.011714285714285717
SAU,Saudi Arabia,2020-10-03,0.011500000000000002
SAU,Saudi Arabia,2020-10-04,0.011285714285714288
SAU,Saudi Arabia,2020-10-05,0.01107142857142857
SEN,Senegal,2020-03-16,0.25971428571428573
SEN,Senegal,2020-03-17,0.2615
SEN,Senegal,2020-03-18,0.261
SEN,Senegal,2020-03-19,0.26180000000000003
SEN,Senegal,2020-03-20,0.2549090909090909
SEN,Senegal,2020-03-21,0.24600000000000002
SEN,Senegal,2020-03-22,0.23692307692307696
SEN,Senegal,2020-03-23,0.22907142857142862
SEN,Senegal,2020-03-24,0.22971428571428573
SEN,Senegal,2020-03-25,0.22814285714285717
SEN,Senegal,2020-03-26,0.23357142857142862
SEN,Senegal,2020-03-27,0.2370714285714286
SEN,Senegal,2020-03-28,0.21357142857142858
SEN,Senegal,2020-03-29,0.18557142857142858
SEN,Senegal,2020-03-30,0.15471428571428575
SEN,Senegal,2020-03-31,0.14214285714285718
SEN,Senegal,2020-04-01,0.1308571428571429
SEN,Senegal,2020-04-02,0.11892857142857147
SEN,Senegal,2020-04-03,0.11271428571428574
SEN,Senegal,2020-04-04,0.10850000000000001
SEN,Senegal,2020-04-05,0.10621428571428572
SEN,Senegal,2020-04-06,0.10321428571428572
SEN,Senegal,2020-04-07,0.09714285714285716
SEN,Senegal,2020-04-08,0.09364285714285714
SEN,Senegal,2020-04-09,0.08978571428571429
SEN,Senegal,2020-04-10,0.08628571428571429
SEN,Senegal,2020-04-11,0.08342857142857144
SEN,Senegal,2020-04-12,0.081
SEN,Senegal,2020-04-13,0.07842857142857144
SEN,Senegal,2020-04-14,0.0752857142857143
SEN,Senegal,2020-04-15,0.07157142857142859
SEN,Senegal,2020-04-16,0.06750000000000002
SEN,Senegal,2020-04-17,0.06414285714285717
SEN,Senegal,2020-04-18,0.06100000000000001
SEN,Senegal,2020-04-19,0.05685714285714288
SEN,Senegal,2020-04-20,0.053857142857142874
SEN,Senegal,2020-04-21,0.05185714285714287
SEN,Senegal,2020-04-22,0.04992857142857144
SEN,Senegal,2020-04-23,0.04950000000000001
SEN,Senegal,2020-04-24,0.04928571428571429
SEN,Senegal,2020-04-25,0.049571428571428586
SEN,Senegal,2020-04-26,0.05078571428571429
SEN,Senegal,2020-04-27,0.0525
SEN,Senegal,2020-04-28,0.05471428571428571
SEN,Senegal,2020-04-29,0.057785714285714274
SEN,Senegal,2020-04-30,0.06049999999999999
SEN,Senegal,2020-05-01,0.06249999999999999
SEN,Senegal,2020-05-02,0.06478571428571428
SEN,Senegal,2020-05-03,0.06764285714285713
SEN,Senegal,2020-05-04,0.07014285714285713
SEN,Senegal,2020-05-05,0.07335714285714283
SEN,Senegal,2020-05-06,0.07549999999999998
SEN,Senegal,2020-05-07,0.07771428571428571
SEN,Senegal,2020-05-08,0.07992857142857142
SEN,Senegal,2020-05-09,0.08135714285714284
SEN,Senegal,2020-05-10,0.08128571428571428
SEN,Senegal,2020-05-11,0.08099999999999999
SEN,Senegal,2020-05-12,0.08092857142857143
SEN,Senegal,2020-05-13,0.08128571428571428
SEN,Senegal,2020-05-14,0.08221428571428571
SEN,Senegal,2020-05-15,0.08335714285714287
SEN,Senegal,2020-05-16,0.0852142857142857
SEN,Senegal,2020-05-17,0.08792857142857143
SEN,Senegal,2020-05-18,0.09007142857142858
SEN,Senegal,2020-05-19,0.09085714285714286
SEN,Senegal,2020-05-20,0.09178571428571429
SEN,Senegal,2020-05-21,0.09178571428571428
SEN,Senegal,2020-05-22,0.09178571428571428
SEN,Senegal,2020-05-23,0.09164285714285714
SEN,Senegal,2020-05-24,0.09150000000000001
SEN,Senegal,2020-05-25,0.09164285714285715
SEN,Senegal,2020-05-26,0.09171428571428572
SEN,Senegal,2020-05-27,0.09064285714285715
SEN,Senegal,2020-05-28,0.08957142857142857
SEN,Senegal,2020-05-29,0.0885
SEN,Senegal,2020-05-30,0.08635714285714284
SEN,Senegal,2020-05-31,0.08357142857142856
SEN,Senegal,2020-06-01,0.0812142857142857
SEN,Senegal,2020-06-02,0.07942857142857142
SEN,Senegal,2020-06-03,0.07828571428571428
SEN,Senegal,2020-06-04,0.07735714285714286
SEN,Senegal,2020-06-05,0.076
SEN,Senegal,2020-06-06,0.07535714285714287
SEN,Senegal,2020-06-07,0.07507142857142858
SEN,Senegal,2020-06-08,0.07471428571428573
SEN,Senegal,2020-06-09,0.07385714285714286
SEN,Senegal,2020-06-10,0.0735
SEN,Senegal,2020-06-11,0.07335714285714286
SEN,Senegal,2020-06-12,0.074
SEN,Senegal,2020-06-13,0.0747142857142857
SEN,Senegal,2020-06-14,0.07557142857142855
SEN,Senegal,2020-06-15,0.0765
SEN,Senegal,2020-06-16,0.07799999999999999
SEN,Senegal,2020-06-17,0.07935714285714283
SEN,Senegal,2020-06-18,0.08071428571428571
SEN,Senegal,2020-06-19,0.08178571428571427
SEN,Senegal,2020-06-20,0.08299999999999999
SEN,Senegal,2020-06-21,0.08428571428571428
SEN,Senegal,2020-06-22,0.086
SEN,Senegal,2020-06-23,0.08764285714285713
SEN,Senegal,2020-06-24,0.08907142857142857
SEN,Senegal,2020-06-25,0.09028571428571429
SEN,Senegal,2020-06-26,0.0912142857142857
SEN,Senegal,2020-06-27,0.0925
SEN,Senegal,2020-06-28,0.09321428571428571
SEN,Senegal,2020-06-29,0.09385714285714285
SEN,Senegal,2020-06-30,0.09435714285714285
SEN,Senegal,2020-07-01,0.09521428571428571
SEN,Senegal,2020-07-02,0.09642857142857143
SEN,Senegal,2020-07-03,0.09842857142857143
SEN,Senegal,2020-07-04,0.09971428571428573
SEN,Senegal,2020-07-05,0.10164285714285715
SEN,Senegal,2020-07-06,0.10307142857142858
SEN,Senegal,2020-07-07,0.10492857142857145
SEN,Senegal,2020-07-08,0.10671428571428573
SEN,Senegal,2020-07-09,0.10842857142857144
SEN,Senegal,2020-07-10,0.10992857142857144
SEN,Senegal,2020-07-11,0.11171428571428572
SEN,Senegal,2020-07-12,0.11342857142857142
SEN,Senegal,2020-07-13,0.11535714285714284
SEN,Senegal,2020-07-14,0.11692857142857142
SEN,Senegal,2020-07-15,0.11785714285714285
SEN,Senegal,2020-07-16,0.11850000000000001
SEN,Senegal,2020-07-17,0.11842857142857144
SEN,Senegal,2020-07-18,0.11807142857142858
SEN,Senegal,2020-07-19,0.11764285714285716
SEN,Senegal,2020-07-20,0.11735714285714285
SEN,Senegal,2020-07-21,0.1182857142857143
SEN,Senegal,2020-07-22,0.11857142857142858
SEN,Senegal,2020-07-23,0.11892857142857143
SEN,Senegal,2020-07-24,0.11864285714285715
SEN,Senegal,2020-07-25,0.11857142857142858
SEN,Senegal,2020-07-26,0.11800000000000002
SEN,Senegal,2020-07-27,0.1167857142857143
SEN,Senegal,2020-07-28,0.115
SEN,Senegal,2020-07-29,0.113
SEN,Senegal,2020-07-30,0.111
SEN,Senegal,2020-07-31,0.10964285714285714
SEN,Senegal,2020-08-01,0.10871428571428572
SEN,Senegal,2020-08-02,0.10707142857142858
SEN,Senegal,2020-08-03,0.10464285714285715
SEN,Senegal,2020-08-04,0.10014285714285716
SEN,Senegal,2020-08-05,0.09692857142857143
SEN,Senegal,2020-08-06,0.09292857142857143
SEN,Senegal,2020-08-07,0.08935714285714284
SEN,Senegal,2020-08-08,0.08542857142857142
SEN,Senegal,2020-08-09,0.0825
SEN,Senegal,2020-08-10,0.0805
SEN,Senegal,2020-08-11,0.08007142857142857
SEN,Senegal,2020-08-12,0.07992857142857145
SEN,Senegal,2020-08-13,0.08064285714285714
SEN,Senegal,2020-08-14,0.08092857142857143
SEN,Senegal,2020-08-15,0.08071428571428571
SEN,Senegal,2020-08-16,0.08107142857142857
SEN,Senegal,2020-08-17,0.08207142857142857
SEN,Senegal,2020-08-18,0.08307142857142857
SEN,Senegal,2020-08-19,0.08385714285714285
SEN,Senegal,2020-08-20,0.08499999999999999
SEN,Senegal,2020-08-21,0.08607142857142856
SEN,Senegal,2020-08-22,0.08735714285714284
SEN,Senegal,2020-08-23,0.08842857142857143
SEN,Senegal,2020-08-24,0.08907142857142857
SEN,Senegal,2020-08-25,0.089
SEN,Senegal,2020-08-26,0.089
SEN,Senegal,2020-08-27,0.08828571428571429
SEN,Senegal,2020-08-28,0.08792857142857143
SEN,Senegal,2020-08-29,0.08785714285714287
SEN,Senegal,2020-08-30,0.08671428571428572
SEN,Senegal,2020-08-31,0.08521428571428571
SEN,Senegal,2020-09-01,0.08407142857142857
SEN,Senegal,2020-09-02,0.08285714285714285
SEN,Senegal,2020-09-03,0.08171428571428571
SEN,Senegal,2020-09-04,0.08028571428571428
SEN,Senegal,2020-09-05,0.07835714285714283
SEN,Senegal,2020-09-06,0.07635714285714283
SEN,Senegal,2020-09-07,0.07385714285714283
SEN,Senegal,2020-09-08,0.0712142857142857
SEN,Senegal,2020-09-09,0.06842857142857144
SEN,Senegal,2020-09-10,0.06542857142857143
SEN,Senegal,2020-09-11,0.062071428571428576
SEN,Senegal,2020-09-12,0.05885714285714288
SEN,Senegal,2020-09-13,0.05621428571428573
SEN,Senegal,2020-09-14,0.053857142857142874
SEN,Senegal,2020-09-15,0.051714285714285727
SEN,Senegal,2020-09-16,0.0512857142857143
SEN,Senegal,2020-09-17,0.05071428571428571
SEN,Senegal,2020-09-18,0.05049999999999999
SEN,Senegal,2020-09-19,0.05028571428571428
SEN,Senegal,2020-09-20,0.05007142857142858
SEN,Senegal,2020-09-21,0.050214285714285725
SEN,Senegal,2020-09-22,0.050428571428571434
SEN,Senegal,2020-09-23,0.049142857142857155
SEN,Senegal,2020-09-24,0.048071428571428584
SEN,Senegal,2020-09-25,0.04700000000000001
SEN,Senegal,2020-09-26,0.04571428571428572
SEN,Senegal,2020-09-27,0.04471428571428572
SEN,Senegal,2020-09-28,0.043785714285714296
SEN,Senegal,2020-09-29,0.04264285714285715
