iso_code,country,date,owid_gdp_per_capita
BHS,Bahamas,2020-04-03,27717.847
BHS,Bahamas,2020-04-04,27717.847
BHS,Bahamas,2020-04-05,27717.847
BHS,Bahamas,2020-04-06,27717.847
BHS,Bahamas,2020-04-07,27717.847
BHS,Bahamas,2020-04-08,27717.847
BHS,Bahamas,2020-04-09,27717.847
BHS,Bahamas,2020-04-10,27717.847
BHS,Bahamas,2020-04-11,27717.847
BHS,Bahamas,2020-04-12,27717.847
BHS,Bahamas,2020-04-13,27717.847
BHS,Bahamas,2020-04-14,27717.847
BHS,Bahamas,2020-04-15,27717.847
BHS,Bahamas,2020-04-16,27717.847
BHS,Bahamas,2020-04-17,27717.847
BHS,Bahamas,2020-04-18,27717.847
BHS,Bahamas,2020-04-19,27717.847
BHS,Bahamas,2020-04-20,27717.847
BHS,Bahamas,2020-04-21,27717.847
BHS,Bahamas,2020-04-22,27717.847
BHS,Bahamas,2020-04-23,27717.847
BHS,Bahamas,2020-04-24,27717.847
BHS,Bahamas,2020-04-25,27717.847
BHS,Bahamas,2020-04-26,27717.847
BHS,Bahamas,2020-04-27,27717.847
BHS,Bahamas,2020-04-28,27717.847
BHS,Bahamas,2020-04-29,27717.847
BHS,Bahamas,2020-04-30,27717.847
BHS,Bahamas,2020-05-01,27717.847
BHS,Bahamas,2020-05-02,27717.847
BHS,Bahamas,2020-05-03,27717.847
BHS,Bahamas,2020-05-04,27717.847
BHS,Bahamas,2020-05-05,27717.847
BHS,Bahamas,2020-05-06,27717.847
BHS,Bahamas,2020-05-07,27717.847
BHS,Bahamas,2020-05-08,27717.847
BHS,Bahamas,2020-05-09,27717.847
BHS,Bahamas,2020-05-10,27717.847
BHS,Bahamas,2020-05-11,27717.847
BHS,Bahamas,2020-05-12,27717.847
BHS,Bahamas,2020-05-13,27717.847
BHS,Bahamas,2020-05-14,27717.847
BHS,Bahamas,2020-05-15,27717.847
BHS,Bahamas,2020-05-16,27717.847
BHS,Bahamas,2020-05-17,27717.847
BHS,Bahamas,2020-05-18,27717.847
BHS,Bahamas,2020-05-19,27717.847
BHS,Bahamas,2020-05-20,27717.847
BHS,Bahamas,2020-05-21,27717.847
BHS,Bahamas,2020-05-22,27717.847
BHS,Bahamas,2020-05-23,27717.847
BHS,Bahamas,2020-05-24,27717.847
BHS,Bahamas,2020-05-25,27717.847
BHS,Bahamas,2020-05-26,27717.847
BHS,Bahamas,2020-05-27,27717.847
BHS,Bahamas,2020-05-28,27717.847
BHS,Bahamas,2020-05-29,27717.847
BHS,Bahamas,2020-05-30,27717.847
BHS,Bahamas,2020-05-31,27717.847
BHS,Bahamas,2020-06-01,27717.847
BHS,Bahamas,2020-06-02,27717.847
BHS,Bahamas,2020-06-03,27717.847
BHS,Bahamas,2020-06-04,27717.847
BHS,Bahamas,2020-06-05,27717.847
BHS,Bahamas,2020-06-06,27717.847
BHS,Bahamas,2020-06-07,27717.847
BHS,Bahamas,2020-06-08,27717.847
BHS,Bahamas,2020-06-09,27717.847
BHS,Bahamas,2020-06-10,27717.847
BHS,Bahamas,2020-06-11,27717.847
BHS,Bahamas,2020-06-12,27717.847
BHS,Bahamas,2020-06-13,27717.847
BHS,Bahamas,2020-06-14,27717.847
BHS,Bahamas,2020-06-15,27717.847
BHS,Bahamas,2020-06-16,27717.847
BHS,Bahamas,2020-06-17,27717.847
BHS,Bahamas,2020-06-18,27717.847
BHS,Bahamas,2020-06-19,27717.847
BHS,Bahamas,2020-06-20,27717.847
BHS,Bahamas,2020-06-21,27717.847
BHS,Bahamas,2020-06-22,27717.847
BHS,Bahamas,2020-06-23,27717.847
BHS,Bahamas,2020-06-24,27717.847
BHS,Bahamas,2020-06-25,27717.847
BHS,Bahamas,2020-06-26,27717.847
BHS,Bahamas,2020-06-27,27717.847
BHS,Bahamas,2020-06-28,27717.847
BHS,Bahamas,2020-06-29,27717.847
BHS,Bahamas,2020-06-30,27717.847
BHS,Bahamas,2020-07-01,27717.847
BHS,Bahamas,2020-07-02,27717.847
BHS,Bahamas,2020-07-03,27717.847
BHS,Bahamas,2020-07-04,27717.847
BHS,Bahamas,2020-07-05,27717.847
BHS,Bahamas,2020-07-06,27717.847
BHS,Bahamas,2020-07-07,27717.847
BHS,Bahamas,2020-07-08,27717.847
BHS,Bahamas,2020-07-09,27717.847
BHS,Bahamas,2020-07-10,27717.847
BHS,Bahamas,2020-07-11,27717.847
BHS,Bahamas,2020-07-12,27717.847
BHS,Bahamas,2020-07-13,27717.847
BHS,Bahamas,2020-07-14,27717.847
BHS,Bahamas,2020-07-15,27717.847
BHS,Bahamas,2020-07-16,27717.847
BHS,Bahamas,2020-07-17,27717.847
BHS,Bahamas,2020-07-18,27717.847
BHS,Bahamas,2020-07-19,27717.847
BHS,Bahamas,2020-07-20,27717.847
BHS,Bahamas,2020-07-21,27717.847
BHS,Bahamas,2020-07-22,27717.847
BHS,Bahamas,2020-07-23,27717.847
BHS,Bahamas,2020-07-24,27717.847
BHS,Bahamas,2020-07-25,27717.847
BHS,Bahamas,2020-07-26,27717.847
BHS,Bahamas,2020-07-27,27717.847
BHS,Bahamas,2020-07-28,27717.847
BHS,Bahamas,2020-07-29,27717.847
BHS,Bahamas,2020-07-30,27717.847
BHS,Bahamas,2020-07-31,27717.847
BHS,Bahamas,2020-08-01,27717.847
BHS,Bahamas,2020-08-02,27717.847
BHS,Bahamas,2020-08-03,27717.847
BHS,Bahamas,2020-08-04,27717.847
BHS,Bahamas,2020-08-05,27717.847
BHS,Bahamas,2020-08-06,27717.847
BHS,Bahamas,2020-08-07,27717.847
BHS,Bahamas,2020-08-08,27717.847
BHS,Bahamas,2020-08-09,27717.847
BHS,Bahamas,2020-08-10,27717.847
BHS,Bahamas,2020-08-11,27717.847
BHS,Bahamas,2020-08-12,27717.847
BHS,Bahamas,2020-08-13,27717.847
BHS,Bahamas,2020-08-14,27717.847
BHS,Bahamas,2020-08-15,27717.847
BHS,Bahamas,2020-08-16,27717.847
BHS,Bahamas,2020-08-17,27717.847
BHS,Bahamas,2020-08-18,27717.847
BHS,Bahamas,2020-08-19,27717.847
BHS,Bahamas,2020-08-20,27717.847
BHS,Bahamas,2020-08-21,27717.847
BHS,Bahamas,2020-08-22,27717.847
BHS,Bahamas,2020-08-23,27717.847
BHS,Bahamas,2020-08-24,27717.847
BHS,Bahamas,2020-08-25,27717.847
BHS,Bahamas,2020-08-26,27717.847
BHS,Bahamas,2020-08-27,27717.847
BHS,Bahamas,2020-08-28,27717.847
BHS,Bahamas,2020-08-29,27717.847
BHS,Bahamas,2020-08-30,27717.847
BHS,Bahamas,2020-08-31,27717.847
BHS,Bahamas,2020-09-01,27717.847
BHS,Bahamas,2020-09-02,27717.847
BHS,Bahamas,2020-09-03,27717.847
BHS,Bahamas,2020-09-04,27717.847
BHS,Bahamas,2020-09-05,27717.847
BHS,Bahamas,2020-09-06,27717.847
BHS,Bahamas,2020-09-07,27717.847
BHS,Bahamas,2020-09-08,27717.847
BHS,Bahamas,2020-09-09,27717.847
BHS,Bahamas,2020-09-10,27717.847
BHS,Bahamas,2020-09-11,27717.847
BHS,Bahamas,2020-09-12,27717.847
BHS,Bahamas,2020-09-13,27717.847
BHS,Bahamas,2020-09-14,27717.847
BHS,Bahamas,2020-09-15,27717.847
BHS,Bahamas,2020-09-16,27717.847
BHS,Bahamas,2020-09-17,27717.847
BHS,Bahamas,2020-09-18,27717.847
BHS,Bahamas,2020-09-19,27717.847
BHS,Bahamas,2020-09-20,27717.847
BHS,Bahamas,2020-09-21,27717.847
BHS,Bahamas,2020-09-22,27717.847
BHS,Bahamas,2020-09-23,27717.847
BHS,Bahamas,2020-09-24,27717.847
BHS,Bahamas,2020-09-25,27717.847
BHS,Bahamas,2020-09-26,27717.847
BHS,Bahamas,2020-09-27,27717.847
BHS,Bahamas,2020-09-28,27717.847
BHS,Bahamas,2020-09-29,27717.847
BHS,Bahamas,2020-09-30,27717.847
BHS,Bahamas,2020-10-01,27717.847
BHS,Bahamas,2020-10-02,27717.847
BHS,Bahamas,2020-10-03,27717.847
BHS,Bahamas,2020-10-04,27717.847
BHS,Bahamas,2020-10-05,27717.847
BHS,Bahamas,2020-10-06,27717.847
BHS,Bahamas,2020-10-07,27717.847
BHS,Bahamas,2020-10-08,27717.847
BHS,Bahamas,2020-10-09,27717.847
BHS,Bahamas,2020-10-10,27717.847
BHS,Bahamas,2020-10-11,27717.847
BHS,Bahamas,2020-10-12,27717.847
BHS,Bahamas,2020-10-13,27717.847
BHS,Bahamas,2020-10-14,27717.847
BHS,Bahamas,2020-10-15,27717.847
BHS,Bahamas,2020-10-16,27717.847
BIH,Bosnia & Herzegovina,2020-03-06,11713.895
BIH,Bosnia & Herzegovina,2020-03-12,11713.895
BIH,Bosnia & Herzegovina,2020-03-13,11713.895
BIH,Bosnia & Herzegovina,2020-03-14,11713.895
BIH,Bosnia & Herzegovina,2020-03-15,11713.895
BIH,Bosnia & Herzegovina,2020-03-16,11713.895
BIH,Bosnia & Herzegovina,2020-03-17,11713.895
BIH,Bosnia & Herzegovina,2020-03-18,11713.895
BIH,Bosnia & Herzegovina,2020-03-19,11713.895
BIH,Bosnia & Herzegovina,2020-03-20,11713.895
BIH,Bosnia & Herzegovina,2020-03-21,11713.895
BIH,Bosnia & Herzegovina,2020-03-22,11713.895
BIH,Bosnia & Herzegovina,2020-03-23,11713.895
BIH,Bosnia & Herzegovina,2020-03-24,11713.895
BIH,Bosnia & Herzegovina,2020-03-25,11713.895
BIH,Bosnia & Herzegovina,2020-03-26,11713.895
BIH,Bosnia & Herzegovina,2020-03-27,11713.895
BIH,Bosnia & Herzegovina,2020-03-28,11713.895
BIH,Bosnia & Herzegovina,2020-03-29,11713.895
BIH,Bosnia & Herzegovina,2020-03-30,11713.895
BIH,Bosnia & Herzegovina,2020-03-31,11713.895
BIH,Bosnia & Herzegovina,2020-04-01,11713.895
BIH,Bosnia & Herzegovina,2020-04-02,11713.895
BIH,Bosnia & Herzegovina,2020-04-03,11713.895
BIH,Bosnia & Herzegovina,2020-04-04,11713.895
BIH,Bosnia & Herzegovina,2020-04-05,11713.895
BIH,Bosnia & Herzegovina,2020-04-06,11713.895
BIH,Bosnia & Herzegovina,2020-04-07,11713.895
BIH,Bosnia & Herzegovina,2020-04-08,11713.895
BIH,Bosnia & Herzegovina,2020-04-09,11713.895
BIH,Bosnia & Herzegovina,2020-04-10,11713.895
BIH,Bosnia & Herzegovina,2020-04-11,11713.895
BIH,Bosnia & Herzegovina,2020-04-12,11713.895
BIH,Bosnia & Herzegovina,2020-04-13,11713.895
BIH,Bosnia & Herzegovina,2020-04-14,11713.895
BIH,Bosnia & Herzegovina,2020-04-15,11713.895
BIH,Bosnia & Herzegovina,2020-04-16,11713.895
BIH,Bosnia & Herzegovina,2020-04-17,11713.895
BIH,Bosnia & Herzegovina,2020-04-18,11713.895
BIH,Bosnia & Herzegovina,2020-04-19,11713.895
BIH,Bosnia & Herzegovina,2020-04-20,11713.895
BIH,Bosnia & Herzegovina,2020-04-21,11713.895
BIH,Bosnia & Herzegovina,2020-04-22,11713.895
BIH,Bosnia & Herzegovina,2020-04-23,11713.895
BIH,Bosnia & Herzegovina,2020-04-24,11713.895
BIH,Bosnia & Herzegovina,2020-04-25,11713.895
BIH,Bosnia & Herzegovina,2020-04-26,11713.895
BIH,Bosnia & Herzegovina,2020-04-27,11713.895
BIH,Bosnia & Herzegovina,2020-04-28,11713.895
BIH,Bosnia & Herzegovina,2020-04-29,11713.895
BIH,Bosnia & Herzegovina,2020-04-30,11713.895
BIH,Bosnia & Herzegovina,2020-05-01,11713.895
BIH,Bosnia & Herzegovina,2020-05-02,11713.895
BIH,Bosnia & Herzegovina,2020-05-03,11713.895
BIH,Bosnia & Herzegovina,2020-05-04,11713.895
BIH,Bosnia & Herzegovina,2020-05-05,11713.895
BIH,Bosnia & Herzegovina,2020-05-06,11713.895
BIH,Bosnia & Herzegovina,2020-05-07,11713.895
BIH,Bosnia & Herzegovina,2020-05-08,11713.895
BIH,Bosnia & Herzegovina,2020-05-09,11713.895
BIH,Bosnia & Herzegovina,2020-05-10,11713.895
BIH,Bosnia & Herzegovina,2020-05-11,11713.895
BIH,Bosnia & Herzegovina,2020-05-12,11713.895
BIH,Bosnia & Herzegovina,2020-05-13,11713.895
BIH,Bosnia & Herzegovina,2020-05-14,11713.895
BIH,Bosnia & Herzegovina,2020-05-15,11713.895
BIH,Bosnia & Herzegovina,2020-05-16,11713.895
BIH,Bosnia & Herzegovina,2020-05-17,11713.895
BIH,Bosnia & Herzegovina,2020-05-18,11713.895
BIH,Bosnia & Herzegovina,2020-05-19,11713.895
BIH,Bosnia & Herzegovina,2020-05-20,11713.895
BIH,Bosnia & Herzegovina,2020-05-21,11713.895
BIH,Bosnia & Herzegovina,2020-05-22,11713.895
BIH,Bosnia & Herzegovina,2020-05-23,11713.895
BIH,Bosnia & Herzegovina,2020-05-24,11713.895
BIH,Bosnia & Herzegovina,2020-05-25,11713.895
BIH,Bosnia & Herzegovina,2020-05-26,11713.895
BIH,Bosnia & Herzegovina,2020-05-27,11713.895
BIH,Bosnia & Herzegovina,2020-05-28,11713.895
BIH,Bosnia & Herzegovina,2020-05-29,11713.895
BIH,Bosnia & Herzegovina,2020-05-30,11713.895
BIH,Bosnia & Herzegovina,2020-05-31,11713.895
BIH,Bosnia & Herzegovina,2020-06-01,11713.895
BIH,Bosnia & Herzegovina,2020-06-02,11713.895
BIH,Bosnia & Herzegovina,2020-06-03,11713.895
BIH,Bosnia & Herzegovina,2020-06-04,11713.895
BIH,Bosnia & Herzegovina,2020-06-05,11713.895
BIH,Bosnia & Herzegovina,2020-06-06,11713.895
BIH,Bosnia & Herzegovina,2020-06-07,11713.895
BIH,Bosnia & Herzegovina,2020-06-08,11713.895
BIH,Bosnia & Herzegovina,2020-06-09,11713.895
BIH,Bosnia & Herzegovina,2020-06-10,11713.895
BIH,Bosnia & Herzegovina,2020-06-11,11713.895
BIH,Bosnia & Herzegovina,2020-06-12,11713.895
BIH,Bosnia & Herzegovina,2020-06-13,11713.895
BIH,Bosnia & Herzegovina,2020-06-14,11713.895
BIH,Bosnia & Herzegovina,2020-06-15,11713.895
BIH,Bosnia & Herzegovina,2020-06-16,11713.895
BIH,Bosnia & Herzegovina,2020-06-17,11713.895
BIH,Bosnia & Herzegovina,2020-06-18,11713.895
BIH,Bosnia & Herzegovina,2020-06-19,11713.895
BIH,Bosnia & Herzegovina,2020-06-20,11713.895
BIH,Bosnia & Herzegovina,2020-06-21,11713.895
BIH,Bosnia & Herzegovina,2020-06-22,11713.895
BIH,Bosnia & Herzegovina,2020-06-23,11713.895
BIH,Bosnia & Herzegovina,2020-06-24,11713.895
BIH,Bosnia & Herzegovina,2020-06-25,11713.895
BIH,Bosnia & Herzegovina,2020-06-26,11713.895
BIH,Bosnia & Herzegovina,2020-06-27,11713.895
BIH,Bosnia & Herzegovina,2020-06-28,11713.895
BIH,Bosnia & Herzegovina,2020-06-29,11713.895
BIH,Bosnia & Herzegovina,2020-06-30,11713.895
BIH,Bosnia & Herzegovina,2020-07-01,11713.895
BIH,Bosnia & Herzegovina,2020-07-02,11713.895
BIH,Bosnia & Herzegovina,2020-07-03,11713.895
BIH,Bosnia & Herzegovina,2020-07-04,11713.895
BIH,Bosnia & Herzegovina,2020-07-05,11713.895
BIH,Bosnia & Herzegovina,2020-07-06,11713.895
BIH,Bosnia & Herzegovina,2020-07-07,11713.895
BIH,Bosnia & Herzegovina,2020-07-08,11713.895
BIH,Bosnia & Herzegovina,2020-07-09,11713.895
BIH,Bosnia & Herzegovina,2020-07-10,11713.895
BIH,Bosnia & Herzegovina,2020-07-11,11713.895
BIH,Bosnia & Herzegovina,2020-07-12,11713.895
BIH,Bosnia & Herzegovina,2020-07-13,11713.895
BIH,Bosnia & Herzegovina,2020-07-14,11713.895
BIH,Bosnia & Herzegovina,2020-07-15,11713.895
BIH,Bosnia & Herzegovina,2020-07-16,11713.895
BIH,Bosnia & Herzegovina,2020-07-17,11713.895
BIH,Bosnia & Herzegovina,2020-07-18,11713.895
BIH,Bosnia & Herzegovina,2020-07-19,11713.895
BIH,Bosnia & Herzegovina,2020-07-20,11713.895
BIH,Bosnia & Herzegovina,2020-07-21,11713.895
BIH,Bosnia & Herzegovina,2020-07-22,11713.895
BIH,Bosnia & Herzegovina,2020-07-23,11713.895
BIH,Bosnia & Herzegovina,2020-07-24,11713.895
BIH,Bosnia & Herzegovina,2020-07-25,11713.895
BIH,Bosnia & Herzegovina,2020-07-26,11713.895
BIH,Bosnia & Herzegovina,2020-07-27,11713.895
BIH,Bosnia & Herzegovina,2020-07-28,11713.895
BIH,Bosnia & Herzegovina,2020-07-29,11713.895
BIH,Bosnia & Herzegovina,2020-07-30,11713.895
BIH,Bosnia & Herzegovina,2020-07-31,11713.895
BIH,Bosnia & Herzegovina,2020-08-01,11713.895
BIH,Bosnia & Herzegovina,2020-08-02,11713.895
BIH,Bosnia & Herzegovina,2020-08-03,11713.895
BIH,Bosnia & Herzegovina,2020-08-04,11713.895
BIH,Bosnia & Herzegovina,2020-08-05,11713.895
BIH,Bosnia & Herzegovina,2020-08-06,11713.895
BIH,Bosnia & Herzegovina,2020-08-07,11713.895
BIH,Bosnia & Herzegovina,2020-08-08,11713.895
BIH,Bosnia & Herzegovina,2020-08-09,11713.895
BIH,Bosnia & Herzegovina,2020-08-10,11713.895
BIH,Bosnia & Herzegovina,2020-08-11,11713.895
BIH,Bosnia & Herzegovina,2020-08-12,11713.895
BIH,Bosnia & Herzegovina,2020-08-13,11713.895
BIH,Bosnia & Herzegovina,2020-08-14,11713.895
BIH,Bosnia & Herzegovina,2020-08-15,11713.895
BIH,Bosnia & Herzegovina,2020-08-16,11713.895
BIH,Bosnia & Herzegovina,2020-08-17,11713.895
BIH,Bosnia & Herzegovina,2020-08-18,11713.895
BIH,Bosnia & Herzegovina,2020-08-19,11713.895
BIH,Bosnia & Herzegovina,2020-08-20,11713.895
BIH,Bosnia & Herzegovina,2020-08-21,11713.895
BIH,Bosnia & Herzegovina,2020-08-22,11713.895
BIH,Bosnia & Herzegovina,2020-08-23,11713.895
BIH,Bosnia & Herzegovina,2020-08-24,11713.895
BIH,Bosnia & Herzegovina,2020-08-25,11713.895
BIH,Bosnia & Herzegovina,2020-08-26,11713.895
BIH,Bosnia & Herzegovina,2020-08-27,11713.895
BIH,Bosnia & Herzegovina,2020-08-28,11713.895
BIH,Bosnia & Herzegovina,2020-08-29,11713.895
BIH,Bosnia & Herzegovina,2020-08-30,11713.895
BIH,Bosnia & Herzegovina,2020-08-31,11713.895
BIH,Bosnia & Herzegovina,2020-09-01,11713.895
BIH,Bosnia & Herzegovina,2020-09-02,11713.895
BIH,Bosnia & Herzegovina,2020-09-03,11713.895
BIH,Bosnia & Herzegovina,2020-09-04,11713.895
BIH,Bosnia & Herzegovina,2020-09-05,11713.895
BIH,Bosnia & Herzegovina,2020-09-06,11713.895
BIH,Bosnia & Herzegovina,2020-09-07,11713.895
BIH,Bosnia & Herzegovina,2020-09-08,11713.895
BIH,Bosnia & Herzegovina,2020-09-09,11713.895
BIH,Bosnia & Herzegovina,2020-09-10,11713.895
BIH,Bosnia & Herzegovina,2020-09-11,11713.895
BIH,Bosnia & Herzegovina,2020-09-12,11713.895
BIH,Bosnia & Herzegovina,2020-09-13,11713.895
BIH,Bosnia & Herzegovina,2020-09-14,11713.895
BIH,Bosnia & Herzegovina,2020-09-15,11713.895
BIH,Bosnia & Herzegovina,2020-09-16,11713.895
BIH,Bosnia & Herzegovina,2020-09-17,11713.895
BIH,Bosnia & Herzegovina,2020-09-18,11713.895
BIH,Bosnia & Herzegovina,2020-09-19,11713.895
BIH,Bosnia & Herzegovina,2020-09-20,11713.895
BIH,Bosnia & Herzegovina,2020-09-21,11713.895
BIH,Bosnia & Herzegovina,2020-09-22,11713.895
BIH,Bosnia & Herzegovina,2020-09-23,11713.895
BIH,Bosnia & Herzegovina,2020-09-24,11713.895
BIH,Bosnia & Herzegovina,2020-09-25,11713.895
BIH,Bosnia & Herzegovina,2020-09-26,11713.895
BIH,Bosnia & Herzegovina,2020-09-27,11713.895
BIH,Bosnia & Herzegovina,2020-09-28,11713.895
BIH,Bosnia & Herzegovina,2020-09-29,11713.895
BIH,Bosnia & Herzegovina,2020-09-30,11713.895
BIH,Bosnia & Herzegovina,2020-10-01,11713.895
BIH,Bosnia & Herzegovina,2020-10-02,11713.895
BIH,Bosnia & Herzegovina,2020-10-03,11713.895
BIH,Bosnia & Herzegovina,2020-10-04,11713.895
BIH,Bosnia & Herzegovina,2020-10-05,11713.895
BIH,Bosnia & Herzegovina,2020-10-06,11713.895
BIH,Bosnia & Herzegovina,2020-10-07,11713.895
BIH,Bosnia & Herzegovina,2020-10-08,11713.895
BIH,Bosnia & Herzegovina,2020-10-09,11713.895
BIH,Bosnia & Herzegovina,2020-10-10,11713.895
BIH,Bosnia & Herzegovina,2020-10-11,11713.895
BIH,Bosnia & Herzegovina,2020-10-12,11713.895
BIH,Bosnia & Herzegovina,2020-10-13,11713.895
BIH,Bosnia & Herzegovina,2020-10-14,11713.895
BIH,Bosnia & Herzegovina,2020-10-15,11713.895
BIH,Bosnia & Herzegovina,2020-10-16,11713.895
BLR,Belarus,2019-12-31,17167.967
BLR,Belarus,2020-01-01,17167.967
BLR,Belarus,2020-01-02,17167.967
BLR,Belarus,2020-01-03,17167.967
BLR,Belarus,2020-01-04,17167.967
BLR,Belarus,2020-01-05,17167.967
BLR,Belarus,2020-01-06,17167.967
BLR,Belarus,2020-01-07,17167.967
BLR,Belarus,2020-01-08,17167.967
BLR,Belarus,2020-01-09,17167.967
BLR,Belarus,2020-01-10,17167.967
BLR,Belarus,2020-01-11,17167.967
BLR,Belarus,2020-01-12,17167.967
BLR,Belarus,2020-01-13,17167.967
BLR,Belarus,2020-01-14,17167.967
BLR,Belarus,2020-01-15,17167.967
BLR,Belarus,2020-01-16,17167.967
BLR,Belarus,2020-01-17,17167.967
BLR,Belarus,2020-01-18,17167.967
BLR,Belarus,2020-01-19,17167.967
BLR,Belarus,2020-01-20,17167.967
BLR,Belarus,2020-01-21,17167.967
BLR,Belarus,2020-01-22,17167.967
BLR,Belarus,2020-01-23,17167.967
BLR,Belarus,2020-01-24,17167.967
BLR,Belarus,2020-01-25,17167.967
BLR,Belarus,2020-01-26,17167.967
BLR,Belarus,2020-01-27,17167.967
BLR,Belarus,2020-01-28,17167.967
BLR,Belarus,2020-01-29,17167.967
BLR,Belarus,2020-01-30,17167.967
BLR,Belarus,2020-01-31,17167.967
BLR,Belarus,2020-02-01,17167.967
BLR,Belarus,2020-02-02,17167.967
BLR,Belarus,2020-02-03,17167.967
BLR,Belarus,2020-02-04,17167.967
BLR,Belarus,2020-02-05,17167.967
BLR,Belarus,2020-02-06,17167.967
BLR,Belarus,2020-02-07,17167.967
BLR,Belarus,2020-02-08,17167.967
BLR,Belarus,2020-02-09,17167.967
BLR,Belarus,2020-02-10,17167.967
BLR,Belarus,2020-02-11,17167.967
BLR,Belarus,2020-02-12,17167.967
BLR,Belarus,2020-02-13,17167.967
BLR,Belarus,2020-02-14,17167.967
BLR,Belarus,2020-02-15,17167.967
BLR,Belarus,2020-02-16,17167.967
BLR,Belarus,2020-02-17,17167.967
BLR,Belarus,2020-02-18,17167.967
BLR,Belarus,2020-02-19,17167.967
BLR,Belarus,2020-02-20,17167.967
BLR,Belarus,2020-02-21,17167.967
BLR,Belarus,2020-02-22,17167.967
BLR,Belarus,2020-02-23,17167.967
BLR,Belarus,2020-02-24,17167.967
BLR,Belarus,2020-02-25,17167.967
BLR,Belarus,2020-02-26,17167.967
BLR,Belarus,2020-02-27,17167.967
BLR,Belarus,2020-02-28,17167.967
BLR,Belarus,2020-02-29,17167.967
BLR,Belarus,2020-03-01,17167.967
BLR,Belarus,2020-03-02,17167.967
BLR,Belarus,2020-03-03,17167.967
BLR,Belarus,2020-03-04,17167.967
BLR,Belarus,2020-03-05,17167.967
BLR,Belarus,2020-03-06,17167.967
BLR,Belarus,2020-03-07,17167.967
BLR,Belarus,2020-03-08,17167.967
BLR,Belarus,2020-03-09,17167.967
BLR,Belarus,2020-03-10,17167.967
BLR,Belarus,2020-03-11,17167.967
BLR,Belarus,2020-03-12,17167.967
BLR,Belarus,2020-03-13,17167.967
BLR,Belarus,2020-03-14,17167.967
BLR,Belarus,2020-03-15,17167.967
BLR,Belarus,2020-03-16,17167.967
BLR,Belarus,2020-03-17,17167.967
BLR,Belarus,2020-03-18,17167.967
BLR,Belarus,2020-03-19,17167.967
BLR,Belarus,2020-03-20,17167.967
BLR,Belarus,2020-03-21,17167.967
BLR,Belarus,2020-03-22,17167.967
BLR,Belarus,2020-03-23,17167.967
BLR,Belarus,2020-03-24,17167.967
BLR,Belarus,2020-03-25,17167.967
BLR,Belarus,2020-03-26,17167.967
BLR,Belarus,2020-03-27,17167.967
BLR,Belarus,2020-03-28,17167.967
BLR,Belarus,2020-03-29,17167.967
BLR,Belarus,2020-03-30,17167.967
BLR,Belarus,2020-03-31,17167.967
BLR,Belarus,2020-04-01,17167.967
BLR,Belarus,2020-04-02,17167.967
BLR,Belarus,2020-04-03,17167.967
BLR,Belarus,2020-04-04,17167.967
BLR,Belarus,2020-04-05,17167.967
BLR,Belarus,2020-04-06,17167.967
BLR,Belarus,2020-04-07,17167.967
BLR,Belarus,2020-04-08,17167.967
BLR,Belarus,2020-04-09,17167.967
BLR,Belarus,2020-04-10,17167.967
BLR,Belarus,2020-04-11,17167.967
BLR,Belarus,2020-04-12,17167.967
BLR,Belarus,2020-04-13,17167.967
BLR,Belarus,2020-04-14,17167.967
BLR,Belarus,2020-04-15,17167.967
BLR,Belarus,2020-04-16,17167.967
BLR,Belarus,2020-04-17,17167.967
BLR,Belarus,2020-04-18,17167.967
BLR,Belarus,2020-04-19,17167.967
BLR,Belarus,2020-04-20,17167.967
BLR,Belarus,2020-04-21,17167.967
BLR,Belarus,2020-04-22,17167.967
BLR,Belarus,2020-04-23,17167.967
BLR,Belarus,2020-04-24,17167.967
BLR,Belarus,2020-04-25,17167.967
BLR,Belarus,2020-04-26,17167.967
BLR,Belarus,2020-04-27,17167.967
BLR,Belarus,2020-04-28,17167.967
BLR,Belarus,2020-04-29,17167.967
BLR,Belarus,2020-04-30,17167.967
BLR,Belarus,2020-05-01,17167.967
BLR,Belarus,2020-05-02,17167.967
BLR,Belarus,2020-05-03,17167.967
BLR,Belarus,2020-05-04,17167.967
BLR,Belarus,2020-05-05,17167.967
BLR,Belarus,2020-05-06,17167.967
BLR,Belarus,2020-05-07,17167.967
BLR,Belarus,2020-05-08,17167.967
BLR,Belarus,2020-05-09,17167.967
BLR,Belarus,2020-05-10,17167.967
BLR,Belarus,2020-05-11,17167.967
BLR,Belarus,2020-05-12,17167.967
BLR,Belarus,2020-05-13,17167.967
BLR,Belarus,2020-05-14,17167.967
BLR,Belarus,2020-05-15,17167.967
BLR,Belarus,2020-05-16,17167.967
BLR,Belarus,2020-05-17,17167.967
BLR,Belarus,2020-05-18,17167.967
BLR,Belarus,2020-05-19,17167.967
BLR,Belarus,2020-05-20,17167.967
BLR,Belarus,2020-05-21,17167.967
BLR,Belarus,2020-05-22,17167.967
BLR,Belarus,2020-05-23,17167.967
BLR,Belarus,2020-05-24,17167.967
BLR,Belarus,2020-05-25,17167.967
BLR,Belarus,2020-05-26,17167.967
BLR,Belarus,2020-05-27,17167.967
BLR,Belarus,2020-05-28,17167.967
BLR,Belarus,2020-05-29,17167.967
BLR,Belarus,2020-05-30,17167.967
BLR,Belarus,2020-05-31,17167.967
BLR,Belarus,2020-06-01,17167.967
BLR,Belarus,2020-06-02,17167.967
