iso_code,country,date,owid_extreme_poverty
NIC,Nicaragua,2020-04-09,3.2
NIC,Nicaragua,2020-04-10,3.2
NIC,Nicaragua,2020-04-11,3.2
NIC,Nicaragua,2020-04-12,3.2
NIC,Nicaragua,2020-04-13,3.2
NIC,Nicaragua,2020-04-14,3.2
NIC,Nicaragua,2020-04-15,3.2
NIC,Nicaragua,2020-04-16,3.2
NIC,Nicaragua,2020-04-17,3.2
NIC,Nicaragua,2020-04-18,3.2
NIC,Nicaragua,2020-04-19,3.2
NIC,Nicaragua,2020-04-20,3.2
NIC,Nicaragua,2020-04-21,3.2
NIC,Nicaragua,2020-04-22,3.2
NIC,Nicaragua,2020-04-23,3.2
NIC,Nicaragua,2020-04-24,3.2
NIC,Nicaragua,2020-04-25,3.2
NIC,Nicaragua,2020-04-26,3.2
NIC,Nicaragua,2020-04-27,3.2
NIC,Nicaragua,2020-04-28,3.2
NIC,Nicaragua,2020-04-29,3.2
NIC,Nicaragua,2020-04-30,3.2
NIC,Nicaragua,2020-05-01,3.2
NIC,Nicaragua,2020-05-02,3.2
NIC,Nicaragua,2020-05-03,3.2
NIC,Nicaragua,2020-05-04,3.2
NIC,Nicaragua,2020-05-05,3.2
NIC,Nicaragua,2020-05-06,3.2
NIC,Nicaragua,2020-05-07,3.2
NIC,Nicaragua,2020-05-08,3.2
NIC,Nicaragua,2020-05-09,3.2
NIC,Nicaragua,2020-05-10,3.2
NIC,Nicaragua,2020-05-11,3.2
NIC,Nicaragua,2020-05-12,3.2
NIC,Nicaragua,2020-05-13,3.2
NIC,Nicaragua,2020-05-14,3.2
NIC,Nicaragua,2020-05-15,3.2
NIC,Nicaragua,2020-05-16,3.2
NIC,Nicaragua,2020-05-17,3.2
NIC,Nicaragua,2020-05-18,3.2
NIC,Nicaragua,2020-05-19,3.2
NIC,Nicaragua,2020-05-20,3.2
NIC,Nicaragua,2020-05-21,3.2
NIC,Nicaragua,2020-05-22,3.2
NIC,Nicaragua,2020-05-23,3.2
NIC,Nicaragua,2020-05-24,3.2
NIC,Nicaragua,2020-05-25,3.2
NIC,Nicaragua,2020-05-26,3.2
NIC,Nicaragua,2020-05-27,3.2
NIC,Nicaragua,2020-05-28,3.2
NIC,Nicaragua,2020-05-29,3.2
NIC,Nicaragua,2020-05-30,3.2
NIC,Nicaragua,2020-05-31,3.2
NIC,Nicaragua,2020-06-01,3.2
NIC,Nicaragua,2020-06-02,3.2
NIC,Nicaragua,2020-06-03,3.2
NIC,Nicaragua,2020-06-04,3.2
NIC,Nicaragua,2020-06-05,3.2
NIC,Nicaragua,2020-06-06,3.2
NIC,Nicaragua,2020-06-07,3.2
NIC,Nicaragua,2020-06-08,3.2
NIC,Nicaragua,2020-06-09,3.2
NIC,Nicaragua,2020-06-10,3.2
NIC,Nicaragua,2020-06-11,3.2
NIC,Nicaragua,2020-06-12,3.2
NIC,Nicaragua,2020-06-13,3.2
NIC,Nicaragua,2020-06-14,3.2
NIC,Nicaragua,2020-06-15,3.2
NIC,Nicaragua,2020-06-16,3.2
NIC,Nicaragua,2020-06-17,3.2
NIC,Nicaragua,2020-06-18,3.2
NIC,Nicaragua,2020-06-19,3.2
NIC,Nicaragua,2020-06-20,3.2
NIC,Nicaragua,2020-06-21,3.2
NIC,Nicaragua,2020-06-22,3.2
NIC,Nicaragua,2020-06-23,3.2
NIC,Nicaragua,2020-06-24,3.2
NIC,Nicaragua,2020-06-25,3.2
NIC,Nicaragua,2020-06-26,3.2
NIC,Nicaragua,2020-06-27,3.2
NIC,Nicaragua,2020-06-28,3.2
NIC,Nicaragua,2020-06-29,3.2
NIC,Nicaragua,2020-06-30,3.2
NIC,Nicaragua,2020-07-01,3.2
NIC,Nicaragua,2020-07-02,3.2
NIC,Nicaragua,2020-07-03,3.2
NIC,Nicaragua,2020-07-04,3.2
NIC,Nicaragua,2020-07-05,3.2
NIC,Nicaragua,2020-07-06,3.2
NIC,Nicaragua,2020-07-07,3.2
NIC,Nicaragua,2020-07-08,3.2
NIC,Nicaragua,2020-07-09,3.2
NIC,Nicaragua,2020-07-10,3.2
NIC,Nicaragua,2020-07-11,3.2
NIC,Nicaragua,2020-07-12,3.2
NIC,Nicaragua,2020-07-13,3.2
NIC,Nicaragua,2020-07-14,3.2
NIC,Nicaragua,2020-07-15,3.2
NIC,Nicaragua,2020-07-16,3.2
NIC,Nicaragua,2020-07-17,3.2
NIC,Nicaragua,2020-07-18,3.2
NIC,Nicaragua,2020-07-19,3.2
NIC,Nicaragua,2020-07-20,3.2
NIC,Nicaragua,2020-07-21,3.2
NIC,Nicaragua,2020-07-22,3.2
NIC,Nicaragua,2020-07-23,3.2
NIC,Nicaragua,2020-07-24,3.2
NIC,Nicaragua,2020-07-25,3.2
NIC,Nicaragua,2020-07-26,3.2
NLD,Netherlands,2019-12-31,
NLD,Netherlands,2020-01-01,
NLD,Netherlands,2020-01-02,
NLD,Netherlands,2020-01-03,
NLD,Netherlands,2020-01-04,
NLD,Netherlands,2020-01-05,
NLD,Netherlands,2020-01-06,
NLD,Netherlands,2020-01-07,
NLD,Netherlands,2020-01-08,
NLD,Netherlands,2020-01-09,
NLD,Netherlands,2020-01-10,
NLD,Netherlands,2020-01-11,
NLD,Netherlands,2020-01-12,
NLD,Netherlands,2020-01-13,
NLD,Netherlands,2020-01-14,
NLD,Netherlands,2020-01-15,
NLD,Netherlands,2020-01-16,
NLD,Netherlands,2020-01-17,
NLD,Netherlands,2020-01-18,
NLD,Netherlands,2020-01-19,
NLD,Netherlands,2020-01-20,
NLD,Netherlands,2020-01-21,
NLD,Netherlands,2020-01-22,
NLD,Netherlands,2020-01-23,
NLD,Netherlands,2020-01-24,
NLD,Netherlands,2020-01-25,
NLD,Netherlands,2020-01-26,
NLD,Netherlands,2020-01-27,
NLD,Netherlands,2020-01-28,
NLD,Netherlands,2020-01-29,
NLD,Netherlands,2020-01-30,
NLD,Netherlands,2020-01-31,
NLD,Netherlands,2020-02-01,
NLD,Netherlands,2020-02-02,
NLD,Netherlands,2020-02-03,
NLD,Netherlands,2020-02-04,
NLD,Netherlands,2020-02-05,
NLD,Netherlands,2020-02-06,
NLD,Netherlands,2020-02-07,
NLD,Netherlands,2020-02-08,
NLD,Netherlands,2020-02-09,
NLD,Netherlands,2020-02-10,
NLD,Netherlands,2020-02-11,
NLD,Netherlands,2020-02-12,
NLD,Netherlands,2020-02-13,
NLD,Netherlands,2020-02-14,
NLD,Netherlands,2020-02-15,
NLD,Netherlands,2020-02-16,
NLD,Netherlands,2020-02-17,
NLD,Netherlands,2020-02-18,
NLD,Netherlands,2020-02-19,
NLD,Netherlands,2020-02-20,
NLD,Netherlands,2020-02-21,
NLD,Netherlands,2020-02-22,
NLD,Netherlands,2020-02-23,
NLD,Netherlands,2020-02-24,
NLD,Netherlands,2020-02-25,
NLD,Netherlands,2020-02-26,
NLD,Netherlands,2020-02-27,
NLD,Netherlands,2020-02-28,
NLD,Netherlands,2020-02-29,
NLD,Netherlands,2020-03-01,
NLD,Netherlands,2020-03-02,
NLD,Netherlands,2020-03-03,
NLD,Netherlands,2020-03-04,
NLD,Netherlands,2020-03-05,
NLD,Netherlands,2020-03-06,
NLD,Netherlands,2020-03-07,
NLD,Netherlands,2020-03-08,
NLD,Netherlands,2020-03-09,
NLD,Netherlands,2020-03-10,
NLD,Netherlands,2020-03-11,
NLD,Netherlands,2020-03-12,
NLD,Netherlands,2020-03-13,
NLD,Netherlands,2020-03-14,
NLD,Netherlands,2020-03-15,
NLD,Netherlands,2020-03-16,
NLD,Netherlands,2020-03-17,
NLD,Netherlands,2020-03-18,
NLD,Netherlands,2020-03-19,
NLD,Netherlands,2020-03-20,
NLD,Netherlands,2020-03-21,
NLD,Netherlands,2020-03-22,
NLD,Netherlands,2020-03-23,
NLD,Netherlands,2020-03-24,
NLD,Netherlands,2020-03-25,
NLD,Netherlands,2020-03-26,
NLD,Netherlands,2020-03-27,
NLD,Netherlands,2020-03-28,
NLD,Netherlands,2020-03-29,
NLD,Netherlands,2020-03-30,
NLD,Netherlands,2020-03-31,
NLD,Netherlands,2020-04-01,
NLD,Netherlands,2020-04-02,
NLD,Netherlands,2020-04-03,
NLD,Netherlands,2020-04-04,
NLD,Netherlands,2020-04-05,
NLD,Netherlands,2020-04-06,
NLD,Netherlands,2020-04-07,
NLD,Netherlands,2020-04-08,
NLD,Netherlands,2020-04-09,
NLD,Netherlands,2020-04-10,
NLD,Netherlands,2020-04-11,
NLD,Netherlands,2020-04-12,
NLD,Netherlands,2020-04-13,
NLD,Netherlands,2020-04-14,
NLD,Netherlands,2020-04-15,
NLD,Netherlands,2020-04-16,
NLD,Netherlands,2020-04-17,
NLD,Netherlands,2020-04-18,
NLD,Netherlands,2020-04-19,
NLD,Netherlands,2020-04-20,
NLD,Netherlands,2020-04-21,
NLD,Netherlands,2020-04-22,
NLD,Netherlands,2020-04-23,
NLD,Netherlands,2020-04-24,
NLD,Netherlands,2020-04-25,
NLD,Netherlands,2020-04-26,
NLD,Netherlands,2020-04-27,
NLD,Netherlands,2020-04-28,
NLD,Netherlands,2020-04-29,
NLD,Netherlands,2020-04-30,
NLD,Netherlands,2020-05-01,
NLD,Netherlands,2020-05-02,
NLD,Netherlands,2020-05-03,
NLD,Netherlands,2020-05-04,
NLD,Netherlands,2020-05-05,
NLD,Netherlands,2020-05-06,
NLD,Netherlands,2020-05-07,
NLD,Netherlands,2020-05-08,
NLD,Netherlands,2020-05-09,
NLD,Netherlands,2020-05-10,
NLD,Netherlands,2020-05-11,
NLD,Netherlands,2020-05-12,
NLD,Netherlands,2020-05-13,
NLD,Netherlands,2020-05-14,
NLD,Netherlands,2020-05-15,
NLD,Netherlands,2020-05-16,
NLD,Netherlands,2020-05-17,
NLD,Netherlands,2020-05-18,
NLD,Netherlands,2020-05-19,
NLD,Netherlands,2020-05-20,
NLD,Netherlands,2020-05-21,
NLD,Netherlands,2020-05-22,
NLD,Netherlands,2020-05-23,
NLD,Netherlands,2020-05-24,
NLD,Netherlands,2020-05-25,
NLD,Netherlands,2020-05-26,
NLD,Netherlands,2020-05-27,
NLD,Netherlands,2020-05-28,
NLD,Netherlands,2020-05-29,
NLD,Netherlands,2020-05-30,
NLD,Netherlands,2020-05-31,
NLD,Netherlands,2020-06-01,
NLD,Netherlands,2020-06-02,
NLD,Netherlands,2020-06-03,
NLD,Netherlands,2020-06-04,
NLD,Netherlands,2020-06-05,
NLD,Netherlands,2020-06-06,
NLD,Netherlands,2020-06-07,
NLD,Netherlands,2020-06-08,
NLD,Netherlands,2020-06-09,
NLD,Netherlands,2020-06-10,
NLD,Netherlands,2020-06-11,
NLD,Netherlands,2020-06-12,
NLD,Netherlands,2020-06-13,
NLD,Netherlands,2020-06-14,
NLD,Netherlands,2020-06-15,
NLD,Netherlands,2020-06-16,
NLD,Netherlands,2020-06-17,
NLD,Netherlands,2020-06-18,
NLD,Netherlands,2020-06-19,
NLD,Netherlands,2020-06-20,
NLD,Netherlands,2020-06-21,
NLD,Netherlands,2020-06-22,
NLD,Netherlands,2020-06-23,
NLD,Netherlands,2020-06-24,
NLD,Netherlands,2020-06-25,
NLD,Netherlands,2020-06-26,
NLD,Netherlands,2020-06-27,
NLD,Netherlands,2020-06-28,
NLD,Netherlands,2020-06-29,
NLD,Netherlands,2020-06-30,
NLD,Netherlands,2020-07-01,
NLD,Netherlands,2020-07-02,
NLD,Netherlands,2020-07-03,
NLD,Netherlands,2020-07-04,
NLD,Netherlands,2020-07-05,
NLD,Netherlands,2020-07-06,
NLD,Netherlands,2020-07-07,
NLD,Netherlands,2020-07-08,
NLD,Netherlands,2020-07-09,
NLD,Netherlands,2020-07-10,
NLD,Netherlands,2020-07-11,
NLD,Netherlands,2020-07-12,
NLD,Netherlands,2020-07-13,
NLD,Netherlands,2020-07-14,
NLD,Netherlands,2020-07-15,
NLD,Netherlands,2020-07-16,
NLD,Netherlands,2020-07-17,
NLD,Netherlands,2020-07-18,
NLD,Netherlands,2020-07-19,
NLD,Netherlands,2020-07-20,
NLD,Netherlands,2020-07-21,
NLD,Netherlands,2020-07-22,
NLD,Netherlands,2020-07-23,
NLD,Netherlands,2020-07-24,
NLD,Netherlands,2020-07-25,
NLD,Netherlands,2020-07-26,
NOR,Norway,2019-12-31,0.2
NOR,Norway,2020-01-01,0.2
NOR,Norway,2020-01-02,0.2
NOR,Norway,2020-01-03,0.2
NOR,Norway,2020-01-04,0.2
NOR,Norway,2020-01-05,0.2
NOR,Norway,2020-01-06,0.2
NOR,Norway,2020-01-07,0.2
NOR,Norway,2020-01-08,0.2
NOR,Norway,2020-01-09,0.2
NOR,Norway,2020-01-10,0.2
NOR,Norway,2020-01-11,0.2
NOR,Norway,2020-01-12,0.2
NOR,Norway,2020-01-13,0.2
NOR,Norway,2020-01-14,0.2
NOR,Norway,2020-01-15,0.2
NOR,Norway,2020-01-16,0.2
NOR,Norway,2020-01-17,0.2
NOR,Norway,2020-01-18,0.2
NOR,Norway,2020-01-19,0.2
NOR,Norway,2020-01-20,0.2
NOR,Norway,2020-01-21,0.2
NOR,Norway,2020-01-22,0.2
NOR,Norway,2020-01-23,0.2
NOR,Norway,2020-01-24,0.2
NOR,Norway,2020-01-25,0.2
NOR,Norway,2020-01-26,0.2
NOR,Norway,2020-01-27,0.2
NOR,Norway,2020-01-28,0.2
NOR,Norway,2020-01-29,0.2
NOR,Norway,2020-01-30,0.2
NOR,Norway,2020-01-31,0.2
NOR,Norway,2020-02-01,0.2
NOR,Norway,2020-02-02,0.2
NOR,Norway,2020-02-03,0.2
NOR,Norway,2020-02-04,0.2
NOR,Norway,2020-02-05,0.2
NOR,Norway,2020-02-06,0.2
NOR,Norway,2020-02-07,0.2
NOR,Norway,2020-02-08,0.2
NOR,Norway,2020-02-09,0.2
NOR,Norway,2020-02-10,0.2
NOR,Norway,2020-02-11,0.2
NOR,Norway,2020-02-12,0.2
NOR,Norway,2020-02-13,0.2
NOR,Norway,2020-02-14,0.2
NOR,Norway,2020-02-15,0.2
NOR,Norway,2020-02-16,0.2
NOR,Norway,2020-02-17,0.2
NOR,Norway,2020-02-18,0.2
NOR,Norway,2020-02-19,0.2
NOR,Norway,2020-02-20,0.2
NOR,Norway,2020-02-21,0.2
NOR,Norway,2020-02-22,0.2
NOR,Norway,2020-02-23,0.2
NOR,Norway,2020-02-24,0.2
NOR,Norway,2020-02-25,0.2
NOR,Norway,2020-02-26,0.2
NOR,Norway,2020-02-27,0.2
NOR,Norway,2020-02-28,0.2
NOR,Norway,2020-02-29,0.2
NOR,Norway,2020-03-01,0.2
NOR,Norway,2020-03-02,0.2
NOR,Norway,2020-03-03,0.2
NOR,Norway,2020-03-04,0.2
NOR,Norway,2020-03-05,0.2
NOR,Norway,2020-03-06,0.2
NOR,Norway,2020-03-07,0.2
NOR,Norway,2020-03-08,0.2
NOR,Norway,2020-03-09,0.2
NOR,Norway,2020-03-10,0.2
NOR,Norway,2020-03-11,0.2
NOR,Norway,2020-03-12,0.2
NOR,Norway,2020-03-13,0.2
NOR,Norway,2020-03-14,0.2
NOR,Norway,2020-03-15,0.2
NOR,Norway,2020-03-16,0.2
NOR,Norway,2020-03-17,0.2
NOR,Norway,2020-03-18,0.2
NOR,Norway,2020-03-19,0.2
NOR,Norway,2020-03-20,0.2
NOR,Norway,2020-03-21,0.2
NOR,Norway,2020-03-22,0.2
NOR,Norway,2020-03-23,0.2
NOR,Norway,2020-03-24,0.2
NOR,Norway,2020-03-25,0.2
NOR,Norway,2020-03-26,0.2
NOR,Norway,2020-03-27,0.2
NOR,Norway,2020-03-28,0.2
NOR,Norway,2020-03-29,0.2
NOR,Norway,2020-03-30,0.2
NOR,Norway,2020-03-31,0.2
NOR,Norway,2020-04-01,0.2
NOR,Norway,2020-04-02,0.2
NOR,Norway,2020-04-03,0.2
NOR,Norway,2020-04-04,0.2
NOR,Norway,2020-04-05,0.2
NOR,Norway,2020-04-06,0.2
NOR,Norway,2020-04-07,0.2
NOR,Norway,2020-04-08,0.2
NOR,Norway,2020-04-09,0.2
NOR,Norway,2020-04-10,0.2
NOR,Norway,2020-04-11,0.2
NOR,Norway,2020-04-12,0.2
NOR,Norway,2020-04-13,0.2
NOR,Norway,2020-04-14,0.2
NOR,Norway,2020-04-15,0.2
NOR,Norway,2020-04-16,0.2
NOR,Norway,2020-04-17,0.2
NOR,Norway,2020-04-18,0.2
NOR,Norway,2020-04-19,0.2
NOR,Norway,2020-04-20,0.2
NOR,Norway,2020-04-21,0.2
NOR,Norway,2020-04-22,0.2
NOR,Norway,2020-04-23,0.2
NOR,Norway,2020-04-24,0.2
NOR,Norway,2020-04-25,0.2
NOR,Norway,2020-04-26,0.2
NOR,Norway,2020-04-27,0.2
NOR,Norway,2020-04-28,0.2
NOR,Norway,2020-04-29,0.2
NOR,Norway,2020-04-30,0.2
NOR,Norway,2020-05-01,0.2
NOR,Norway,2020-05-02,0.2
NOR,Norway,2020-05-03,0.2
NOR,Norway,2020-05-04,0.2
NOR,Norway,2020-05-05,0.2
NOR,Norway,2020-05-06,0.2
NOR,Norway,2020-05-07,0.2
NOR,Norway,2020-05-08,0.2
NOR,Norway,2020-05-09,0.2
NOR,Norway,2020-05-10,0.2
NOR,Norway,2020-05-11,0.2
NOR,Norway,2020-05-12,0.2
NOR,Norway,2020-05-13,0.2
NOR,Norway,2020-05-14,0.2
NOR,Norway,2020-05-15,0.2
NOR,Norway,2020-05-16,0.2
NOR,Norway,2020-05-17,0.2
NOR,Norway,2020-05-18,0.2
NOR,Norway,2020-05-19,0.2
NOR,Norway,2020-05-20,0.2
NOR,Norway,2020-05-21,0.2
NOR,Norway,2020-05-22,0.2
NOR,Norway,2020-05-23,0.2
NOR,Norway,2020-05-24,0.2
NOR,Norway,2020-05-25,0.2
NOR,Norway,2020-05-26,0.2
NOR,Norway,2020-05-27,0.2
NOR,Norway,2020-05-28,0.2
NOR,Norway,2020-05-29,0.2
NOR,Norway,2020-05-30,0.2
NOR,Norway,2020-05-31,0.2
NOR,Norway,2020-06-01,0.2
NOR,Norway,2020-06-02,0.2
NOR,Norway,2020-06-03,0.2
NOR,Norway,2020-06-04,0.2
NOR,Norway,2020-06-05,0.2
NOR,Norway,2020-06-06,0.2
NOR,Norway,2020-06-07,0.2
NOR,Norway,2020-06-08,0.2
NOR,Norway,2020-06-09,0.2
NOR,Norway,2020-06-10,0.2
NOR,Norway,2020-06-11,0.2
NOR,Norway,2020-06-12,0.2
NOR,Norway,2020-06-13,0.2
NOR,Norway,2020-06-14,0.2
NOR,Norway,2020-06-15,0.2
NOR,Norway,2020-06-16,0.2
NOR,Norway,2020-06-17,0.2
NOR,Norway,2020-06-18,0.2
NOR,Norway,2020-06-19,0.2
NOR,Norway,2020-06-20,0.2
NOR,Norway,2020-06-21,0.2
NOR,Norway,2020-06-22,0.2
NOR,Norway,2020-06-23,0.2
NOR,Norway,2020-06-24,0.2
NOR,Norway,2020-06-25,0.2
NOR,Norway,2020-06-26,0.2
NOR,Norway,2020-06-27,0.2
NOR,Norway,2020-06-28,0.2
NOR,Norway,2020-06-29,0.2
NOR,Norway,2020-06-30,0.2
NOR,Norway,2020-07-01,0.2
NOR,Norway,2020-07-02,0.2
NOR,Norway,2020-07-03,0.2
NOR,Norway,2020-07-04,0.2
NOR,Norway,2020-07-05,0.2
NOR,Norway,2020-07-06,0.2
NOR,Norway,2020-07-07,0.2
NOR,Norway,2020-07-08,0.2
NOR,Norway,2020-07-09,0.2
NOR,Norway,2020-07-10,0.2
NOR,Norway,2020-07-11,0.2
NOR,Norway,2020-07-12,0.2
NOR,Norway,2020-07-13,0.2
NOR,Norway,2020-07-14,0.2
NOR,Norway,2020-07-15,0.2
NOR,Norway,2020-07-16,0.2
NOR,Norway,2020-07-17,0.2
NOR,Norway,2020-07-18,0.2
NOR,Norway,2020-07-19,0.2
NOR,Norway,2020-07-20,0.2
NOR,Norway,2020-07-21,0.2
NOR,Norway,2020-07-22,0.2
NOR,Norway,2020-07-23,0.2
NOR,Norway,2020-07-24,0.2
NOR,Norway,2020-07-25,0.2
NOR,Norway,2020-07-26,0.2
NPL,Nepal,2019-12-31,15.0
NPL,Nepal,2020-01-01,15.0
NPL,Nepal,2020-01-02,15.0
NPL,Nepal,2020-01-03,15.0
NPL,Nepal,2020-01-04,15.0
NPL,Nepal,2020-01-05,15.0
NPL,Nepal,2020-01-06,15.0
NPL,Nepal,2020-01-07,15.0
NPL,Nepal,2020-01-08,15.0
NPL,Nepal,2020-01-09,15.0
NPL,Nepal,2020-01-10,15.0
NPL,Nepal,2020-01-11,15.0
NPL,Nepal,2020-01-12,15.0
NPL,Nepal,2020-01-13,15.0
NPL,Nepal,2020-01-14,15.0
NPL,Nepal,2020-01-15,15.0
NPL,Nepal,2020-01-16,15.0
NPL,Nepal,2020-01-17,15.0
NPL,Nepal,2020-01-18,15.0
NPL,Nepal,2020-01-19,15.0
NPL,Nepal,2020-01-20,15.0
NPL,Nepal,2020-01-21,15.0
NPL,Nepal,2020-01-22,15.0
NPL,Nepal,2020-01-23,15.0
NPL,Nepal,2020-01-24,15.0
NPL,Nepal,2020-01-25,15.0
NPL,Nepal,2020-01-26,15.0
NPL,Nepal,2020-01-27,15.0
NPL,Nepal,2020-01-28,15.0
NPL,Nepal,2020-01-29,15.0
NPL,Nepal,2020-01-30,15.0
NPL,Nepal,2020-01-31,15.0
NPL,Nepal,2020-02-01,15.0
NPL,Nepal,2020-02-02,15.0
NPL,Nepal,2020-02-03,15.0
NPL,Nepal,2020-02-04,15.0
NPL,Nepal,2020-02-05,15.0
NPL,Nepal,2020-02-06,15.0
NPL,Nepal,2020-02-07,15.0
NPL,Nepal,2020-02-08,15.0
NPL,Nepal,2020-02-09,15.0
NPL,Nepal,2020-02-10,15.0
NPL,Nepal,2020-02-11,15.0
NPL,Nepal,2020-02-12,15.0
NPL,Nepal,2020-02-13,15.0
NPL,Nepal,2020-02-14,15.0
NPL,Nepal,2020-02-15,15.0
NPL,Nepal,2020-02-16,15.0
NPL,Nepal,2020-02-17,15.0
NPL,Nepal,2020-02-18,15.0
NPL,Nepal,2020-02-19,15.0
NPL,Nepal,2020-02-20,15.0
NPL,Nepal,2020-02-21,15.0
NPL,Nepal,2020-02-22,15.0
NPL,Nepal,2020-02-23,15.0
NPL,Nepal,2020-02-24,15.0
NPL,Nepal,2020-02-25,15.0
NPL,Nepal,2020-02-26,15.0
NPL,Nepal,2020-02-27,15.0
NPL,Nepal,2020-02-28,15.0
NPL,Nepal,2020-02-29,15.0
NPL,Nepal,2020-03-01,15.0
NPL,Nepal,2020-03-02,15.0
NPL,Nepal,2020-03-03,15.0
NPL,Nepal,2020-03-04,15.0
NPL,Nepal,2020-03-05,15.0
NPL,Nepal,2020-03-06,15.0
NPL,Nepal,2020-03-07,15.0
NPL,Nepal,2020-03-08,15.0
NPL,Nepal,2020-03-09,15.0
NPL,Nepal,2020-03-10,15.0
NPL,Nepal,2020-03-11,15.0
NPL,Nepal,2020-03-12,15.0
NPL,Nepal,2020-03-13,15.0
NPL,Nepal,2020-03-14,15.0
NPL,Nepal,2020-03-15,15.0
NPL,Nepal,2020-03-16,15.0
NPL,Nepal,2020-03-17,15.0
NPL,Nepal,2020-03-18,15.0
NPL,Nepal,2020-03-19,15.0
NPL,Nepal,2020-03-20,15.0
NPL,Nepal,2020-03-21,15.0
NPL,Nepal,2020-03-22,15.0
NPL,Nepal,2020-03-23,15.0
NPL,Nepal,2020-03-24,15.0
NPL,Nepal,2020-03-25,15.0
NPL,Nepal,2020-03-26,15.0
NPL,Nepal,2020-03-27,15.0
NPL,Nepal,2020-03-28,15.0
NPL,Nepal,2020-03-29,15.0
NPL,Nepal,2020-03-30,15.0
NPL,Nepal,2020-03-31,15.0
NPL,Nepal,2020-04-01,15.0
NPL,Nepal,2020-04-02,15.0
NPL,Nepal,2020-04-03,15.0
NPL,Nepal,2020-04-04,15.0
NPL,Nepal,2020-04-05,15.0
NPL,Nepal,2020-04-06,15.0
NPL,Nepal,2020-04-07,15.0
NPL,Nepal,2020-04-08,15.0
NPL,Nepal,2020-04-09,15.0
NPL,Nepal,2020-04-10,15.0
NPL,Nepal,2020-04-11,15.0
NPL,Nepal,2020-04-12,15.0
NPL,Nepal,2020-04-13,15.0
NPL,Nepal,2020-04-14,15.0
NPL,Nepal,2020-04-15,15.0
NPL,Nepal,2020-04-16,15.0
NPL,Nepal,2020-04-17,15.0
NPL,Nepal,2020-04-18,15.0
NPL,Nepal,2020-04-19,15.0
NPL,Nepal,2020-04-20,15.0
NPL,Nepal,2020-04-21,15.0
NPL,Nepal,2020-04-22,15.0
NPL,Nepal,2020-04-23,15.0
NPL,Nepal,2020-04-24,15.0
NPL,Nepal,2020-04-25,15.0
NPL,Nepal,2020-04-26,15.0
NPL,Nepal,2020-04-27,15.0
NPL,Nepal,2020-04-28,15.0
NPL,Nepal,2020-04-29,15.0
NPL,Nepal,2020-04-30,15.0
NPL,Nepal,2020-05-01,15.0
NPL,Nepal,2020-05-02,15.0
NPL,Nepal,2020-05-03,15.0
NPL,Nepal,2020-05-04,15.0
NPL,Nepal,2020-05-05,15.0
NPL,Nepal,2020-05-06,15.0
NPL,Nepal,2020-05-07,15.0
NPL,Nepal,2020-05-08,15.0
NPL,Nepal,2020-05-09,15.0
NPL,Nepal,2020-05-10,15.0
NPL,Nepal,2020-05-11,15.0
NPL,Nepal,2020-05-12,15.0
NPL,Nepal,2020-05-13,15.0
NPL,Nepal,2020-05-14,15.0
NPL,Nepal,2020-05-15,15.0
NPL,Nepal,2020-05-16,15.0
NPL,Nepal,2020-05-17,15.0
NPL,Nepal,2020-05-18,15.0
NPL,Nepal,2020-05-19,15.0
NPL,Nepal,2020-05-20,15.0
NPL,Nepal,2020-05-21,15.0
NPL,Nepal,2020-05-22,15.0
NPL,Nepal,2020-05-23,15.0
NPL,Nepal,2020-05-24,15.0
NPL,Nepal,2020-05-25,15.0
NPL,Nepal,2020-05-26,15.0
NPL,Nepal,2020-05-27,15.0
NPL,Nepal,2020-05-28,15.0
NPL,Nepal,2020-05-29,15.0
NPL,Nepal,2020-05-30,15.0
NPL,Nepal,2020-05-31,15.0
NPL,Nepal,2020-06-01,15.0
NPL,Nepal,2020-06-02,15.0
NPL,Nepal,2020-06-03,15.0
NPL,Nepal,2020-06-04,15.0
NPL,Nepal,2020-06-05,15.0
NPL,Nepal,2020-06-06,15.0
NPL,Nepal,2020-06-07,15.0
NPL,Nepal,2020-06-08,15.0
NPL,Nepal,2020-06-09,15.0
NPL,Nepal,2020-06-10,15.0
NPL,Nepal,2020-06-11,15.0
NPL,Nepal,2020-06-12,15.0
NPL,Nepal,2020-06-13,15.0
NPL,Nepal,2020-06-14,15.0
NPL,Nepal,2020-06-15,15.0
NPL,Nepal,2020-06-16,15.0
NPL,Nepal,2020-06-17,15.0
NPL,Nepal,2020-06-18,15.0
NPL,Nepal,2020-06-19,15.0
NPL,Nepal,2020-06-20,15.0
NPL,Nepal,2020-06-21,15.0
NPL,Nepal,2020-06-22,15.0
NPL,Nepal,2020-06-23,15.0
NPL,Nepal,2020-06-24,15.0
NPL,Nepal,2020-06-25,15.0
NPL,Nepal,2020-06-26,15.0
NPL,Nepal,2020-06-27,15.0
NPL,Nepal,2020-06-28,15.0
NPL,Nepal,2020-06-29,15.0
NPL,Nepal,2020-06-30,15.0
NPL,Nepal,2020-07-01,15.0
NPL,Nepal,2020-07-02,15.0
NPL,Nepal,2020-07-03,15.0
NPL,Nepal,2020-07-04,15.0
NPL,Nepal,2020-07-05,15.0
NPL,Nepal,2020-07-06,15.0
NPL,Nepal,2020-07-07,15.0
NPL,Nepal,2020-07-08,15.0
NPL,Nepal,2020-07-09,15.0
