country,indicator,date,value
BLR,jhu-deaths,2020-07-12,464
BLR,jhu-deaths,2020-07-13,468
BLR,jhu-deaths,2020-07-14,474
BLR,jhu-deaths,2020-07-15,480
BLR,jhu-deaths,2020-07-16,485
BLR,jhu-deaths,2020-07-17,491
BLR,jhu-deaths,2020-07-18,495
BLR,jhu-deaths,2020-07-19,499
BLR,jhu-deaths,2020-07-20,503
BLR,jhu-deaths,2020-07-21,507
BLR,jhu-deaths,2020-07-22,513
BLR,jhu-deaths,2020-07-23,519
BLR,jhu-deaths,2020-07-24,524
BLR,jhu-deaths,2020-07-25,530
BLZ,jhu-deaths,2020-01-22,0
BLZ,jhu-deaths,2020-01-23,0
BLZ,jhu-deaths,2020-01-24,0
BLZ,jhu-deaths,2020-01-25,0
BLZ,jhu-deaths,2020-01-26,0
BLZ,jhu-deaths,2020-01-27,0
BLZ,jhu-deaths,2020-01-28,0
BLZ,jhu-deaths,2020-01-29,0
BLZ,jhu-deaths,2020-01-30,0
BLZ,jhu-deaths,2020-01-31,0
BLZ,jhu-deaths,2020-02-01,0
BLZ,jhu-deaths,2020-02-02,0
BLZ,jhu-deaths,2020-02-03,0
BLZ,jhu-deaths,2020-02-04,0
BLZ,jhu-deaths,2020-02-05,0
BLZ,jhu-deaths,2020-02-06,0
BLZ,jhu-deaths,2020-02-07,0
BLZ,jhu-deaths,2020-02-08,0
BLZ,jhu-deaths,2020-02-09,0
BLZ,jhu-deaths,2020-02-10,0
BLZ,jhu-deaths,2020-02-11,0
BLZ,jhu-deaths,2020-02-12,0
BLZ,jhu-deaths,2020-02-13,0
BLZ,jhu-deaths,2020-02-14,0
BLZ,jhu-deaths,2020-02-15,0
BLZ,jhu-deaths,2020-02-16,0
BLZ,jhu-deaths,2020-02-17,0
BLZ,jhu-deaths,2020-02-18,0
BLZ,jhu-deaths,2020-02-19,0
BLZ,jhu-deaths,2020-02-20,0
BLZ,jhu-deaths,2020-02-21,0
BLZ,jhu-deaths,2020-02-22,0
BLZ,jhu-deaths,2020-02-23,0
BLZ,jhu-deaths,2020-02-24,0
BLZ,jhu-deaths,2020-02-25,0
BLZ,jhu-deaths,2020-02-26,0
BLZ,jhu-deaths,2020-02-27,0
BLZ,jhu-deaths,2020-02-28,0
BLZ,jhu-deaths,2020-02-29,0
BLZ,jhu-deaths,2020-03-01,0
BLZ,jhu-deaths,2020-03-02,0
BLZ,jhu-deaths,2020-03-03,0
BLZ,jhu-deaths,2020-03-04,0
BLZ,jhu-deaths,2020-03-05,0
BLZ,jhu-deaths,2020-03-06,0
BLZ,jhu-deaths,2020-03-07,0
BLZ,jhu-deaths,2020-03-08,0
BLZ,jhu-deaths,2020-03-09,0
BLZ,jhu-deaths,2020-03-10,0
BLZ,jhu-deaths,2020-03-11,0
BLZ,jhu-deaths,2020-03-12,0
BLZ,jhu-deaths,2020-03-13,0
BLZ,jhu-deaths,2020-03-14,0
BLZ,jhu-deaths,2020-03-15,0
BLZ,jhu-deaths,2020-03-16,0
BLZ,jhu-deaths,2020-03-17,0
BLZ,jhu-deaths,2020-03-18,0
BLZ,jhu-deaths,2020-03-19,0
BLZ,jhu-deaths,2020-03-20,0
BLZ,jhu-deaths,2020-03-21,0
BLZ,jhu-deaths,2020-03-22,0
BLZ,jhu-deaths,2020-03-23,0
BLZ,jhu-deaths,2020-03-24,0
BLZ,jhu-deaths,2020-03-25,0
BLZ,jhu-deaths,2020-03-26,0
BLZ,jhu-deaths,2020-03-27,0
BLZ,jhu-deaths,2020-03-28,0
BLZ,jhu-deaths,2020-03-29,0
BLZ,jhu-deaths,2020-03-30,0
BLZ,jhu-deaths,2020-03-31,0
BLZ,jhu-deaths,2020-04-01,0
BLZ,jhu-deaths,2020-04-02,0
BLZ,jhu-deaths,2020-04-03,0
BLZ,jhu-deaths,2020-04-04,0
BLZ,jhu-deaths,2020-04-05,0
BLZ,jhu-deaths,2020-04-06,1
BLZ,jhu-deaths,2020-04-07,1
BLZ,jhu-deaths,2020-04-08,1
BLZ,jhu-deaths,2020-04-09,1
BLZ,jhu-deaths,2020-04-10,2
BLZ,jhu-deaths,2020-04-11,2
BLZ,jhu-deaths,2020-04-12,2
BLZ,jhu-deaths,2020-04-13,2
BLZ,jhu-deaths,2020-04-14,2
BLZ,jhu-deaths,2020-04-15,2
BLZ,jhu-deaths,2020-04-16,2
BLZ,jhu-deaths,2020-04-17,2
BLZ,jhu-deaths,2020-04-18,2
BLZ,jhu-deaths,2020-04-19,2
BLZ,jhu-deaths,2020-04-20,2
BLZ,jhu-deaths,2020-04-21,2
BLZ,jhu-deaths,2020-04-22,2
BLZ,jhu-deaths,2020-04-23,2
BLZ,jhu-deaths,2020-04-24,2
BLZ,jhu-deaths,2020-04-25,2
BLZ,jhu-deaths,2020-04-26,2
BLZ,jhu-deaths,2020-04-27,2
BLZ,jhu-deaths,2020-04-28,2
BLZ,jhu-deaths,2020-04-29,2
BLZ,jhu-deaths,2020-04-30,2
BLZ,jhu-deaths,2020-05-01,2
BLZ,jhu-deaths,2020-05-02,2
BLZ,jhu-deaths,2020-05-03,2
BLZ,jhu-deaths,2020-05-04,2
BLZ,jhu-deaths,2020-05-05,2
BLZ,jhu-deaths,2020-05-06,2
BLZ,jhu-deaths,2020-05-07,2
BLZ,jhu-deaths,2020-05-08,2
BLZ,jhu-deaths,2020-05-09,2
BLZ,jhu-deaths,2020-05-10,2
BLZ,jhu-deaths,2020-05-11,2
BLZ,jhu-deaths,2020-05-12,2
BLZ,jhu-deaths,2020-05-13,2
BLZ,jhu-deaths,2020-05-14,2
BLZ,jhu-deaths,2020-05-15,2
BLZ,jhu-deaths,2020-05-16,2
BLZ,jhu-deaths,2020-05-17,2
BLZ,jhu-deaths,2020-05-18,2
BLZ,jhu-deaths,2020-05-19,2
BLZ,jhu-deaths,2020-05-20,2
BLZ,jhu-deaths,2020-05-21,2
BLZ,jhu-deaths,2020-05-22,2
BLZ,jhu-deaths,2020-05-23,2
BLZ,jhu-deaths,2020-05-24,2
BLZ,jhu-deaths,2020-05-25,2
BLZ,jhu-deaths,2020-05-26,2
BLZ,jhu-deaths,2020-05-27,2
BLZ,jhu-deaths,2020-05-28,2
BLZ,jhu-deaths,2020-05-29,2
BLZ,jhu-deaths,2020-05-30,2
BLZ,jhu-deaths,2020-05-31,2
BLZ,jhu-deaths,2020-06-01,2
BLZ,jhu-deaths,2020-06-02,2
BLZ,jhu-deaths,2020-06-03,2
BLZ,jhu-deaths,2020-06-04,2
BLZ,jhu-deaths,2020-06-05,2
BLZ,jhu-deaths,2020-06-06,2
BLZ,jhu-deaths,2020-06-07,2
BLZ,jhu-deaths,2020-06-08,2
BLZ,jhu-deaths,2020-06-09,2
BLZ,jhu-deaths,2020-06-10,2
BLZ,jhu-deaths,2020-06-11,2
BLZ,jhu-deaths,2020-06-12,2
BLZ,jhu-deaths,2020-06-13,2
BLZ,jhu-deaths,2020-06-14,2
BLZ,jhu-deaths,2020-06-15,2
BLZ,jhu-deaths,2020-06-16,2
BLZ,jhu-deaths,2020-06-17,2
BLZ,jhu-deaths,2020-06-18,2
BLZ,jhu-deaths,2020-06-19,2
BLZ,jhu-deaths,2020-06-20,2
BLZ,jhu-deaths,2020-06-21,2
BLZ,jhu-deaths,2020-06-22,2
BLZ,jhu-deaths,2020-06-23,2
BLZ,jhu-deaths,2020-06-24,2
BLZ,jhu-deaths,2020-06-25,2
BLZ,jhu-deaths,2020-06-26,2
BLZ,jhu-deaths,2020-06-27,2
BLZ,jhu-deaths,2020-06-28,2
BLZ,jhu-deaths,2020-06-29,2
BLZ,jhu-deaths,2020-06-30,2
BLZ,jhu-deaths,2020-07-01,2
BLZ,jhu-deaths,2020-07-02,2
BLZ,jhu-deaths,2020-07-03,2
BLZ,jhu-deaths,2020-07-04,2
BLZ,jhu-deaths,2020-07-05,2
BLZ,jhu-deaths,2020-07-06,2
BLZ,jhu-deaths,2020-07-07,2
BLZ,jhu-deaths,2020-07-08,2
BLZ,jhu-deaths,2020-07-09,2
BLZ,jhu-deaths,2020-07-10,2
BLZ,jhu-deaths,2020-07-11,2
BLZ,jhu-deaths,2020-07-12,2
BLZ,jhu-deaths,2020-07-13,2
BLZ,jhu-deaths,2020-07-14,2
BLZ,jhu-deaths,2020-07-15,2
BLZ,jhu-deaths,2020-07-16,2
BLZ,jhu-deaths,2020-07-17,2
BLZ,jhu-deaths,2020-07-18,2
BLZ,jhu-deaths,2020-07-19,2
BLZ,jhu-deaths,2020-07-20,2
BLZ,jhu-deaths,2020-07-21,2
BLZ,jhu-deaths,2020-07-22,2
BLZ,jhu-deaths,2020-07-23,2
BLZ,jhu-deaths,2020-07-24,2
BLZ,jhu-deaths,2020-07-25,2
BOL,jhu-deaths,2020-01-22,0
BOL,jhu-deaths,2020-01-23,0
BOL,jhu-deaths,2020-01-24,0
BOL,jhu-deaths,2020-01-25,0
BOL,jhu-deaths,2020-01-26,0
BOL,jhu-deaths,2020-01-27,0
BOL,jhu-deaths,2020-01-28,0
BOL,jhu-deaths,2020-01-29,0
BOL,jhu-deaths,2020-01-30,0
BOL,jhu-deaths,2020-01-31,0
BOL,jhu-deaths,2020-02-01,0
BOL,jhu-deaths,2020-02-02,0
BOL,jhu-deaths,2020-02-03,0
BOL,jhu-deaths,2020-02-04,0
BOL,jhu-deaths,2020-02-05,0
BOL,jhu-deaths,2020-02-06,0
BOL,jhu-deaths,2020-02-07,0
BOL,jhu-deaths,2020-02-08,0
BOL,jhu-deaths,2020-02-09,0
BOL,jhu-deaths,2020-02-10,0
BOL,jhu-deaths,2020-02-11,0
BOL,jhu-deaths,2020-02-12,0
BOL,jhu-deaths,2020-02-13,0
BOL,jhu-deaths,2020-02-14,0
BOL,jhu-deaths,2020-02-15,0
BOL,jhu-deaths,2020-02-16,0
BOL,jhu-deaths,2020-02-17,0
BOL,jhu-deaths,2020-02-18,0
BOL,jhu-deaths,2020-02-19,0
BOL,jhu-deaths,2020-02-20,0
BOL,jhu-deaths,2020-02-21,0
BOL,jhu-deaths,2020-02-22,0
BOL,jhu-deaths,2020-02-23,0
BOL,jhu-deaths,2020-02-24,0
BOL,jhu-deaths,2020-02-25,0
BOL,jhu-deaths,2020-02-26,0
BOL,jhu-deaths,2020-02-27,0
BOL,jhu-deaths,2020-02-28,0
BOL,jhu-deaths,2020-02-29,0
BOL,jhu-deaths,2020-03-01,0
BOL,jhu-deaths,2020-03-02,0
BOL,jhu-deaths,2020-03-03,0
BOL,jhu-deaths,2020-03-04,0
BOL,jhu-deaths,2020-03-05,0
BOL,jhu-deaths,2020-03-06,0
BOL,jhu-deaths,2020-03-07,0
BOL,jhu-deaths,2020-03-08,0
BOL,jhu-deaths,2020-03-09,0
BOL,jhu-deaths,2020-03-10,0
BOL,jhu-deaths,2020-03-11,0
BOL,jhu-deaths,2020-03-12,0
BOL,jhu-deaths,2020-03-13,0
BOL,jhu-deaths,2020-03-14,0
BOL,jhu-deaths,2020-03-15,0
BOL,jhu-deaths,2020-03-16,0
BOL,jhu-deaths,2020-03-17,0
BOL,jhu-deaths,2020-03-18,0
BOL,jhu-deaths,2020-03-19,0
BOL,jhu-deaths,2020-03-20,0
BOL,jhu-deaths,2020-03-21,0
BOL,jhu-deaths,2020-03-22,0
BOL,jhu-deaths,2020-03-23,0
BOL,jhu-deaths,2020-03-24,0
BOL,jhu-deaths,2020-03-25,0
BOL,jhu-deaths,2020-03-26,0
BOL,jhu-deaths,2020-03-27,0
BOL,jhu-deaths,2020-03-28,0
BOL,jhu-deaths,2020-03-29,1
BOL,jhu-deaths,2020-03-30,4
BOL,jhu-deaths,2020-03-31,6
BOL,jhu-deaths,2020-04-01,7
BOL,jhu-deaths,2020-04-02,8
BOL,jhu-deaths,2020-04-03,9
BOL,jhu-deaths,2020-04-04,10
BOL,jhu-deaths,2020-04-05,10
BOL,jhu-deaths,2020-04-06,11
BOL,jhu-deaths,2020-04-07,14
BOL,jhu-deaths,2020-04-08,15
BOL,jhu-deaths,2020-04-09,18
BOL,jhu-deaths,2020-04-10,19
BOL,jhu-deaths,2020-04-11,20
BOL,jhu-deaths,2020-04-12,24
BOL,jhu-deaths,2020-04-13,27
BOL,jhu-deaths,2020-04-14,28
BOL,jhu-deaths,2020-04-15,28
BOL,jhu-deaths,2020-04-16,29
BOL,jhu-deaths,2020-04-17,31
BOL,jhu-deaths,2020-04-18,31
BOL,jhu-deaths,2020-04-19,32
BOL,jhu-deaths,2020-04-20,33
BOL,jhu-deaths,2020-04-21,34
BOL,jhu-deaths,2020-04-22,37
BOL,jhu-deaths,2020-04-23,43
BOL,jhu-deaths,2020-04-24,44
BOL,jhu-deaths,2020-04-25,46
BOL,jhu-deaths,2020-04-26,50
BOL,jhu-deaths,2020-04-27,53
BOL,jhu-deaths,2020-04-28,55
BOL,jhu-deaths,2020-04-29,59
BOL,jhu-deaths,2020-04-30,62
BOL,jhu-deaths,2020-05-01,66
BOL,jhu-deaths,2020-05-02,71
BOL,jhu-deaths,2020-05-03,76
BOL,jhu-deaths,2020-05-04,82
BOL,jhu-deaths,2020-05-05,86
BOL,jhu-deaths,2020-05-06,91
BOL,jhu-deaths,2020-05-07,102
BOL,jhu-deaths,2020-05-08,106
BOL,jhu-deaths,2020-05-09,114
BOL,jhu-deaths,2020-05-10,118
BOL,jhu-deaths,2020-05-11,122
BOL,jhu-deaths,2020-05-12,128
BOL,jhu-deaths,2020-05-13,142
BOL,jhu-deaths,2020-05-14,152
BOL,jhu-deaths,2020-05-15,164
BOL,jhu-deaths,2020-05-16,165
BOL,jhu-deaths,2020-05-17,169
BOL,jhu-deaths,2020-05-18,174
BOL,jhu-deaths,2020-05-19,189
BOL,jhu-deaths,2020-05-20,199
BOL,jhu-deaths,2020-05-21,215
BOL,jhu-deaths,2020-05-22,230
BOL,jhu-deaths,2020-05-23,240
BOL,jhu-deaths,2020-05-24,250
BOL,jhu-deaths,2020-05-25,261
BOL,jhu-deaths,2020-05-26,274
BOL,jhu-deaths,2020-05-27,280
BOL,jhu-deaths,2020-05-28,293
BOL,jhu-deaths,2020-05-29,300
BOL,jhu-deaths,2020-05-30,310
BOL,jhu-deaths,2020-05-31,313
BOL,jhu-deaths,2020-06-01,343
BOL,jhu-deaths,2020-06-02,376
BOL,jhu-deaths,2020-06-03,400
BOL,jhu-deaths,2020-06-04,415
BOL,jhu-deaths,2020-06-05,427
BOL,jhu-deaths,2020-06-06,454
BOL,jhu-deaths,2020-06-07,465
BOL,jhu-deaths,2020-06-08,475
BOL,jhu-deaths,2020-06-09,487
BOL,jhu-deaths,2020-06-10,512
BOL,jhu-deaths,2020-06-11,533
BOL,jhu-deaths,2020-06-12,559
BOL,jhu-deaths,2020-06-13,585
BOL,jhu-deaths,2020-06-14,611
BOL,jhu-deaths,2020-06-15,632
BOL,jhu-deaths,2020-06-16,659
BOL,jhu-deaths,2020-06-17,679
BOL,jhu-deaths,2020-06-18,697
BOL,jhu-deaths,2020-06-19,715
BOL,jhu-deaths,2020-06-20,740
BOL,jhu-deaths,2020-06-21,773
BOL,jhu-deaths,2020-06-22,820
BOL,jhu-deaths,2020-06-23,846
BOL,jhu-deaths,2020-06-24,876
BOL,jhu-deaths,2020-06-25,913
BOL,jhu-deaths,2020-06-26,934
BOL,jhu-deaths,2020-06-27,970
BOL,jhu-deaths,2020-06-28,1014
BOL,jhu-deaths,2020-06-29,1071
BOL,jhu-deaths,2020-06-30,1123
BOL,jhu-deaths,2020-07-01,1201
BOL,jhu-deaths,2020-07-02,1271
BOL,jhu-deaths,2020-07-03,1320
BOL,jhu-deaths,2020-07-04,1378
BOL,jhu-deaths,2020-07-05,1434
BOL,jhu-deaths,2020-07-06,1476
BOL,jhu-deaths,2020-07-07,1530
BOL,jhu-deaths,2020-07-08,1577
BOL,jhu-deaths,2020-07-09,1638
BOL,jhu-deaths,2020-07-10,1702
BOL,jhu-deaths,2020-07-11,1754
BOL,jhu-deaths,2020-07-12,1807
BOL,jhu-deaths,2020-07-13,1866
BOL,jhu-deaths,2020-07-14,1898
BOL,jhu-deaths,2020-07-15,1942
BOL,jhu-deaths,2020-07-16,1984
BOL,jhu-deaths,2020-07-17,2049
BOL,jhu-deaths,2020-07-18,2106
BOL,jhu-deaths,2020-07-19,2151
BOL,jhu-deaths,2020-07-20,2218
BOL,jhu-deaths,2020-07-21,2273
BOL,jhu-deaths,2020-07-22,2328
BOL,jhu-deaths,2020-07-23,2407
BOL,jhu-deaths,2020-07-24,2473
BOL,jhu-deaths,2020-07-25,2535
BRA,jhu-deaths,2020-01-22,0
BRA,jhu-deaths,2020-01-23,0
BRA,jhu-deaths,2020-01-24,0
BRA,jhu-deaths,2020-01-25,0
BRA,jhu-deaths,2020-01-26,0
BRA,jhu-deaths,2020-01-27,0
BRA,jhu-deaths,2020-01-28,0
BRA,jhu-deaths,2020-01-29,0
BRA,jhu-deaths,2020-01-30,0
BRA,jhu-deaths,2020-01-31,0
BRA,jhu-deaths,2020-02-01,0
BRA,jhu-deaths,2020-02-02,0
BRA,jhu-deaths,2020-02-03,0
BRA,jhu-deaths,2020-02-04,0
BRA,jhu-deaths,2020-02-05,0
BRA,jhu-deaths,2020-02-06,0
BRA,jhu-deaths,2020-02-07,0
BRA,jhu-deaths,2020-02-08,0
BRA,jhu-deaths,2020-02-09,0
BRA,jhu-deaths,2020-02-10,0
BRA,jhu-deaths,2020-02-11,0
BRA,jhu-deaths,2020-02-12,0
BRA,jhu-deaths,2020-02-13,0
BRA,jhu-deaths,2020-02-14,0
BRA,jhu-deaths,2020-02-15,0
BRA,jhu-deaths,2020-02-16,0
BRA,jhu-deaths,2020-02-17,0
BRA,jhu-deaths,2020-02-18,0
BRA,jhu-deaths,2020-02-19,0
BRA,jhu-deaths,2020-02-20,0
BRA,jhu-deaths,2020-02-21,0
BRA,jhu-deaths,2020-02-22,0
BRA,jhu-deaths,2020-02-23,0
BRA,jhu-deaths,2020-02-24,0
BRA,jhu-deaths,2020-02-25,0
BRA,jhu-deaths,2020-02-26,0
BRA,jhu-deaths,2020-02-27,0
BRA,jhu-deaths,2020-02-28,0
BRA,jhu-deaths,2020-02-29,0
BRA,jhu-deaths,2020-03-01,0
BRA,jhu-deaths,2020-03-02,0
BRA,jhu-deaths,2020-03-03,0
BRA,jhu-deaths,2020-03-04,0
BRA,jhu-deaths,2020-03-05,0
BRA,jhu-deaths,2020-03-06,0
BRA,jhu-deaths,2020-03-07,0
BRA,jhu-deaths,2020-03-08,0
BRA,jhu-deaths,2020-03-09,0
BRA,jhu-deaths,2020-03-10,0
BRA,jhu-deaths,2020-03-11,0
BRA,jhu-deaths,2020-03-12,0
BRA,jhu-deaths,2020-03-13,0
BRA,jhu-deaths,2020-03-14,0
BRA,jhu-deaths,2020-03-15,0
BRA,jhu-deaths,2020-03-16,0
BRA,jhu-deaths,2020-03-17,1
BRA,jhu-deaths,2020-03-18,3
BRA,jhu-deaths,2020-03-19,6
BRA,jhu-deaths,2020-03-20,11
BRA,jhu-deaths,2020-03-21,15
BRA,jhu-deaths,2020-03-22,25
BRA,jhu-deaths,2020-03-23,34
BRA,jhu-deaths,2020-03-24,46
BRA,jhu-deaths,2020-03-25,59
BRA,jhu-deaths,2020-03-26,77
BRA,jhu-deaths,2020-03-27,92
BRA,jhu-deaths,2020-03-28,111
BRA,jhu-deaths,2020-03-29,136
BRA,jhu-deaths,2020-03-30,159
BRA,jhu-deaths,2020-03-31,201
BRA,jhu-deaths,2020-04-01,240
BRA,jhu-deaths,2020-04-02,324
BRA,jhu-deaths,2020-04-03,359
BRA,jhu-deaths,2020-04-04,445
BRA,jhu-deaths,2020-04-05,486
BRA,jhu-deaths,2020-04-06,564
BRA,jhu-deaths,2020-04-07,686
BRA,jhu-deaths,2020-04-08,819
BRA,jhu-deaths,2020-04-09,950
BRA,jhu-deaths,2020-04-10,1057
BRA,jhu-deaths,2020-04-11,1124
BRA,jhu-deaths,2020-04-12,1223
BRA,jhu-deaths,2020-04-13,1328
BRA,jhu-deaths,2020-04-14,1532
BRA,jhu-deaths,2020-04-15,1736
BRA,jhu-deaths,2020-04-16,1924
BRA,jhu-deaths,2020-04-17,2141
BRA,jhu-deaths,2020-04-18,2354
BRA,jhu-deaths,2020-04-19,2462
BRA,jhu-deaths,2020-04-20,2587
BRA,jhu-deaths,2020-04-21,2741
BRA,jhu-deaths,2020-04-22,2906
BRA,jhu-deaths,2020-04-23,3331
BRA,jhu-deaths,2020-04-24,3704
BRA,jhu-deaths,2020-04-25,4057
BRA,jhu-deaths,2020-04-26,4286
BRA,jhu-deaths,2020-04-27,4603
BRA,jhu-deaths,2020-04-28,5083
BRA,jhu-deaths,2020-04-29,5513
BRA,jhu-deaths,2020-04-30,6006
BRA,jhu-deaths,2020-05-01,6412
BRA,jhu-deaths,2020-05-02,6761
BRA,jhu-deaths,2020-05-03,7051
BRA,jhu-deaths,2020-05-04,7367
BRA,jhu-deaths,2020-05-05,7938
BRA,jhu-deaths,2020-05-06,8588
BRA,jhu-deaths,2020-05-07,9190
BRA,jhu-deaths,2020-05-08,10017
BRA,jhu-deaths,2020-05-09,10656
BRA,jhu-deaths,2020-05-10,11123
BRA,jhu-deaths,2020-05-11,11653
BRA,jhu-deaths,2020-05-12,12461
BRA,jhu-deaths,2020-05-13,13240
BRA,jhu-deaths,2020-05-14,13999
BRA,jhu-deaths,2020-05-15,14962
BRA,jhu-deaths,2020-05-16,15662
BRA,jhu-deaths,2020-05-17,16118
BRA,jhu-deaths,2020-05-18,16853
BRA,jhu-deaths,2020-05-19,17983
BRA,jhu-deaths,2020-05-20,18859
BRA,jhu-deaths,2020-05-21,20047
BRA,jhu-deaths,2020-05-22,21048
BRA,jhu-deaths,2020-05-23,22013
BRA,jhu-deaths,2020-05-24,22666
BRA,jhu-deaths,2020-05-25,23473
BRA,jhu-deaths,2020-05-26,24512
BRA,jhu-deaths,2020-05-27,25598
BRA,jhu-deaths,2020-05-28,26754
BRA,jhu-deaths,2020-05-29,27878
BRA,jhu-deaths,2020-05-30,28834
BRA,jhu-deaths,2020-05-31,29314
BRA,jhu-deaths,2020-06-01,29937
BRA,jhu-deaths,2020-06-02,31199
BRA,jhu-deaths,2020-06-03,32548
BRA,jhu-deaths,2020-06-04,34021
BRA,jhu-deaths,2020-06-05,35026
BRA,jhu-deaths,2020-06-06,35930
BRA,jhu-deaths,2020-06-07,36455
BRA,jhu-deaths,2020-06-08,37134
BRA,jhu-deaths,2020-06-09,38406
BRA,jhu-deaths,2020-06-10,39680
BRA,jhu-deaths,2020-06-11,40919
BRA,jhu-deaths,2020-06-12,41828
BRA,jhu-deaths,2020-06-13,42720
BRA,jhu-deaths,2020-06-14,43332
BRA,jhu-deaths,2020-06-15,43959
BRA,jhu-deaths,2020-06-16,45241
BRA,jhu-deaths,2020-06-17,46510
BRA,jhu-deaths,2020-06-18,47748
BRA,jhu-deaths,2020-06-19,48954
BRA,jhu-deaths,2020-06-20,49976
BRA,jhu-deaths,2020-06-21,50591
BRA,jhu-deaths,2020-06-22,51271
BRA,jhu-deaths,2020-06-23,52645
BRA,jhu-deaths,2020-06-24,53830
BRA,jhu-deaths,2020-06-25,54971
BRA,jhu-deaths,2020-06-26,55961
BRA,jhu-deaths,2020-06-27,57070
BRA,jhu-deaths,2020-06-28,57622
BRA,jhu-deaths,2020-06-29,58314
BRA,jhu-deaths,2020-06-30,59594
BRA,jhu-deaths,2020-07-01,60632
BRA,jhu-deaths,2020-07-02,61884
BRA,jhu-deaths,2020-07-03,63174
BRA,jhu-deaths,2020-07-04,64265
BRA,jhu-deaths,2020-07-05,64867
BRA,jhu-deaths,2020-07-06,65487
BRA,jhu-deaths,2020-07-07,66741
BRA,jhu-deaths,2020-07-08,67964
BRA,jhu-deaths,2020-07-09,69184
BRA,jhu-deaths,2020-07-10,70398
BRA,jhu-deaths,2020-07-11,71469
BRA,jhu-deaths,2020-07-12,72100
BRA,jhu-deaths,2020-07-13,72833
BRA,jhu-deaths,2020-07-14,74133
BRA,jhu-deaths,2020-07-15,75366
BRA,jhu-deaths,2020-07-16,76688
BRA,jhu-deaths,2020-07-17,77851
BRA,jhu-deaths,2020-07-18,78772
BRA,jhu-deaths,2020-07-19,79488
BRA,jhu-deaths,2020-07-20,80120
BRA,jhu-deaths,2020-07-21,81487
BRA,jhu-deaths,2020-07-22,82771
BRA,jhu-deaths,2020-07-23,84082
BRA,jhu-deaths,2020-07-24,85238
BRA,jhu-deaths,2020-07-25,86449
BRB,jhu-deaths,2020-01-22,0
BRB,jhu-deaths,2020-01-23,0
BRB,jhu-deaths,2020-01-24,0
BRB,jhu-deaths,2020-01-25,0
BRB,jhu-deaths,2020-01-26,0
BRB,jhu-deaths,2020-01-27,0
BRB,jhu-deaths,2020-01-28,0
BRB,jhu-deaths,2020-01-29,0
BRB,jhu-deaths,2020-01-30,0
BRB,jhu-deaths,2020-01-31,0
BRB,jhu-deaths,2020-02-01,0
BRB,jhu-deaths,2020-02-02,0
BRB,jhu-deaths,2020-02-03,0
BRB,jhu-deaths,2020-02-04,0
BRB,jhu-deaths,2020-02-05,0
BRB,jhu-deaths,2020-02-06,0
BRB,jhu-deaths,2020-02-07,0
BRB,jhu-deaths,2020-02-08,0
BRB,jhu-deaths,2020-02-09,0
BRB,jhu-deaths,2020-02-10,0
BRB,jhu-deaths,2020-02-11,0
BRB,jhu-deaths,2020-02-12,0
BRB,jhu-deaths,2020-02-13,0
BRB,jhu-deaths,2020-02-14,0
BRB,jhu-deaths,2020-02-15,0
BRB,jhu-deaths,2020-02-16,0
BRB,jhu-deaths,2020-02-17,0
BRB,jhu-deaths,2020-02-18,0
BRB,jhu-deaths,2020-02-19,0
BRB,jhu-deaths,2020-02-20,0
BRB,jhu-deaths,2020-02-21,0
BRB,jhu-deaths,2020-02-22,0
BRB,jhu-deaths,2020-02-23,0
BRB,jhu-deaths,2020-02-24,0
BRB,jhu-deaths,2020-02-25,0
BRB,jhu-deaths,2020-02-26,0
BRB,jhu-deaths,2020-02-27,0
BRB,jhu-deaths,2020-02-28,0
BRB,jhu-deaths,2020-02-29,0
BRB,jhu-deaths,2020-03-01,0
BRB,jhu-deaths,2020-03-02,0
BRB,jhu-deaths,2020-03-03,0
BRB,jhu-deaths,2020-03-04,0
BRB,jhu-deaths,2020-03-05,0
BRB,jhu-deaths,2020-03-06,0
BRB,jhu-deaths,2020-03-07,0
BRB,jhu-deaths,2020-03-08,0
BRB,jhu-deaths,2020-03-09,0
BRB,jhu-deaths,2020-03-10,0
BRB,jhu-deaths,2020-03-11,0
BRB,jhu-deaths,2020-03-12,0
BRB,jhu-deaths,2020-03-13,0
BRB,jhu-deaths,2020-03-14,0
BRB,jhu-deaths,2020-03-15,0
BRB,jhu-deaths,2020-03-16,0
BRB,jhu-deaths,2020-03-17,0
BRB,jhu-deaths,2020-03-18,0
BRB,jhu-deaths,2020-03-19,0
BRB,jhu-deaths,2020-03-20,0
BRB,jhu-deaths,2020-03-21,0
BRB,jhu-deaths,2020-03-22,0
BRB,jhu-deaths,2020-03-23,0
BRB,jhu-deaths,2020-03-24,0
BRB,jhu-deaths,2020-03-25,0
BRB,jhu-deaths,2020-03-26,0
BRB,jhu-deaths,2020-03-27,0
BRB,jhu-deaths,2020-03-28,0
BRB,jhu-deaths,2020-03-29,0
BRB,jhu-deaths,2020-03-30,0
BRB,jhu-deaths,2020-03-31,0
BRB,jhu-deaths,2020-04-01,0
BRB,jhu-deaths,2020-04-02,0
BRB,jhu-deaths,2020-04-03,0
BRB,jhu-deaths,2020-04-04,0
BRB,jhu-deaths,2020-04-05,1
BRB,jhu-deaths,2020-04-06,2
BRB,jhu-deaths,2020-04-07,3
BRB,jhu-deaths,2020-04-08,3
