iso_code,country,date,google_mobility_change_parks
NZL,New Zealand,2020-04-21,-66.0
NZL,New Zealand,2020-04-22,-64.0
NZL,New Zealand,2020-04-23,-74.0
NZL,New Zealand,2020-04-24,-68.0
NZL,New Zealand,2020-04-25,-69.0
NZL,New Zealand,2020-04-26,-69.0
NZL,New Zealand,2020-04-27,-63.0
NZL,New Zealand,2020-04-28,-48.0
NZL,New Zealand,2020-04-29,-51.0
NZL,New Zealand,2020-04-30,-53.0
NZL,New Zealand,2020-05-01,-51.0
NZL,New Zealand,2020-05-02,-56.0
NZL,New Zealand,2020-05-03,-72.0
NZL,New Zealand,2020-05-04,-59.0
NZL,New Zealand,2020-05-05,-64.0
NZL,New Zealand,2020-05-06,-48.0
NZL,New Zealand,2020-05-07,-55.0
NZL,New Zealand,2020-05-08,-51.0
NZL,New Zealand,2020-05-09,-41.0
NZL,New Zealand,2020-05-10,-44.0
NZL,New Zealand,2020-05-11,-54.0
NZL,New Zealand,2020-05-12,-52.0
NZL,New Zealand,2020-05-13,-53.0
NZL,New Zealand,2020-05-14,-45.0
NZL,New Zealand,2020-05-15,-42.0
NZL,New Zealand,2020-05-16,-35.0
NZL,New Zealand,2020-05-17,-33.0
NZL,New Zealand,2020-05-18,-39.0
NZL,New Zealand,2020-05-19,-37.0
NZL,New Zealand,2020-05-20,-38.0
NZL,New Zealand,2020-05-21,-42.0
NZL,New Zealand,2020-05-22,-39.0
NZL,New Zealand,2020-05-23,-33.0
NZL,New Zealand,2020-05-24,-53.0
NZL,New Zealand,2020-05-25,-57.0
NZL,New Zealand,2020-05-26,-41.0
NZL,New Zealand,2020-05-27,-45.0
NZL,New Zealand,2020-05-28,-40.0
NZL,New Zealand,2020-05-29,-45.0
NZL,New Zealand,2020-05-30,-26.0
NZL,New Zealand,2020-05-31,-31.0
NZL,New Zealand,2020-06-01,-34.0
NZL,New Zealand,2020-06-02,-36.0
NZL,New Zealand,2020-06-03,-40.0
NZL,New Zealand,2020-06-04,-51.0
NZL,New Zealand,2020-06-05,-51.0
NZL,New Zealand,2020-06-06,-41.0
NZL,New Zealand,2020-06-07,-38.0
NZL,New Zealand,2020-06-08,-40.0
NZL,New Zealand,2020-06-09,-35.0
NZL,New Zealand,2020-06-10,-35.0
NZL,New Zealand,2020-06-11,-40.0
NZL,New Zealand,2020-06-12,-45.0
NZL,New Zealand,2020-06-13,-30.0
NZL,New Zealand,2020-06-14,-33.0
NZL,New Zealand,2020-06-15,-39.0
NZL,New Zealand,2020-06-16,-35.0
NZL,New Zealand,2020-06-17,-36.0
NZL,New Zealand,2020-06-18,-56.0
NZL,New Zealand,2020-06-19,-46.0
NZL,New Zealand,2020-06-20,-30.0
NZL,New Zealand,2020-06-21,-49.0
NZL,New Zealand,2020-06-22,-36.0
NZL,New Zealand,2020-06-23,-33.0
NZL,New Zealand,2020-06-24,-42.0
NZL,New Zealand,2020-06-25,-48.0
NZL,New Zealand,2020-06-26,-47.0
NZL,New Zealand,2020-06-27,-40.0
NZL,New Zealand,2020-06-28,-47.0
NZL,New Zealand,2020-06-29,-50.0
NZL,New Zealand,2020-06-30,-41.0
NZL,New Zealand,2020-07-01,-43.0
NZL,New Zealand,2020-07-02,-44.0
NZL,New Zealand,2020-07-03,-37.0
NZL,New Zealand,2020-07-04,-25.0
NZL,New Zealand,2020-07-05,-43.0
NZL,New Zealand,2020-07-06,-43.0
NZL,New Zealand,2020-07-07,-35.0
NZL,New Zealand,2020-07-08,-45.0
NZL,New Zealand,2020-07-09,-35.0
NZL,New Zealand,2020-07-10,-27.0
NZL,New Zealand,2020-07-11,-22.0
NZL,New Zealand,2020-07-12,-34.0
NZL,New Zealand,2020-07-13,-29.0
NZL,New Zealand,2020-07-14,-25.0
NZL,New Zealand,2020-07-15,-42.0
NZL,New Zealand,2020-07-16,-44.0
NZL,New Zealand,2020-07-17,-38.0
NZL,New Zealand,2020-07-18,-29.0
NZL,New Zealand,2020-07-19,-33.0
NZL,New Zealand,2020-07-20,-40.0
NZL,New Zealand,2020-07-21,-40.0
NZL,New Zealand,2020-07-22,-44.0
NZL,New Zealand,2020-07-23,-42.0
NZL,New Zealand,2020-07-24,-39.0
NZL,New Zealand,2020-07-25,-13.0
NZL,New Zealand,2020-07-26,-28.0
NZL,New Zealand,2020-07-27,-32.0
NZL,New Zealand,2020-07-28,-32.0
NZL,New Zealand,2020-07-29,-34.0
NZL,New Zealand,2020-07-30,-19.0
NZL,New Zealand,2020-07-31,-25.0
NZL,New Zealand,2020-08-01,1.0
NZL,New Zealand,2020-08-02,-25.0
NZL,New Zealand,2020-08-03,-17.0
NZL,New Zealand,2020-08-04,-4.0
NZL,New Zealand,2020-08-05,-8.0
NZL,New Zealand,2020-08-06,-20.0
NZL,New Zealand,2020-08-07,-26.0
NZL,New Zealand,2020-08-08,3.0
NZL,New Zealand,2020-08-09,-16.0
NZL,New Zealand,2020-08-10,-15.0
NZL,New Zealand,2020-08-11,-23.0
NZL,New Zealand,2020-08-12,-30.0
NZL,New Zealand,2020-08-13,-29.0
NZL,New Zealand,2020-08-14,-38.0
NZL,New Zealand,2020-08-15,-14.0
NZL,New Zealand,2020-08-16,-18.0
NZL,New Zealand,2020-08-17,-26.0
NZL,New Zealand,2020-08-18,-29.0
NZL,New Zealand,2020-08-19,-42.0
NZL,New Zealand,2020-08-20,-34.0
NZL,New Zealand,2020-08-21,-38.0
NZL,New Zealand,2020-08-22,-7.0
NZL,New Zealand,2020-08-23,-34.0
NZL,New Zealand,2020-08-24,-34.0
NZL,New Zealand,2020-08-25,-33.0
NZL,New Zealand,2020-08-26,-23.0
NZL,New Zealand,2020-08-27,-34.0
NZL,New Zealand,2020-08-28,-23.0
NZL,New Zealand,2020-08-29,-2.0
NZL,New Zealand,2020-08-30,-12.0
NZL,New Zealand,2020-08-31,-19.0
NZL,New Zealand,2020-09-01,-22.0
NZL,New Zealand,2020-09-02,-20.0
NZL,New Zealand,2020-09-03,-14.0
NZL,New Zealand,2020-09-04,-15.0
NZL,New Zealand,2020-09-05,-5.0
NZL,New Zealand,2020-09-06,-29.0
NZL,New Zealand,2020-09-07,-19.0
NZL,New Zealand,2020-09-08,-1.0
NZL,New Zealand,2020-09-09,-12.0
NZL,New Zealand,2020-09-10,-21.0
NZL,New Zealand,2020-09-11,-19.0
NZL,New Zealand,2020-09-12,15.0
NZL,New Zealand,2020-09-13,-11.0
NZL,New Zealand,2020-09-14,-10.0
NZL,New Zealand,2020-09-15,-12.0
NZL,New Zealand,2020-09-16,-7.0
NZL,New Zealand,2020-09-17,-14.0
NZL,New Zealand,2020-09-18,-24.0
NZL,New Zealand,2020-09-19,0.0
NZL,New Zealand,2020-09-20,7.0
NZL,New Zealand,2020-09-21,-1.0
NZL,New Zealand,2020-09-22,-2.0
NZL,New Zealand,2020-09-23,-15.0
NZL,New Zealand,2020-09-24,-25.0
NZL,New Zealand,2020-09-25,-17.0
NZL,New Zealand,2020-09-26,7.0
NZL,New Zealand,2020-09-27,-37.0
NZL,New Zealand,2020-09-28,-18.0
NZL,New Zealand,2020-09-29,-17.0
NZL,New Zealand,2020-09-30,-4.0
NZL,New Zealand,2020-10-01,-1.0
NZL,New Zealand,2020-10-02,-5.0
NZL,New Zealand,2020-10-03,8.0
NZL,New Zealand,2020-10-04,3.0
NZL,New Zealand,2020-10-05,11.0
NZL,New Zealand,2020-10-06,6.0
NZL,New Zealand,2020-10-07,-4.0
NZL,New Zealand,2020-10-08,-11.0
NZL,New Zealand,2020-10-09,-11.0
NZL,New Zealand,2020-10-10,-4.0
NZL,New Zealand,2020-10-11,-20.0
NZL,New Zealand,2020-10-12,-26.0
NZL,New Zealand,2020-10-13,-19.0
NZL,New Zealand,2020-10-14,-11.0
NZL,New Zealand,2020-10-15,-25.0
NZL,New Zealand,2020-10-16,-11.0
NZL,New Zealand,2020-10-17,3.0
NZL,New Zealand,2020-10-18,-10.0
NZL,New Zealand,2020-10-19,-20.0
NZL,New Zealand,2020-10-20,-10.0
NZL,New Zealand,2020-10-21,-6.0
NZL,New Zealand,2020-10-22,-4.0
NZL,New Zealand,2020-10-23,-4.0
NZL,New Zealand,2020-10-24,17.0
NZL,New Zealand,2020-10-25,18.0
NZL,New Zealand,2020-10-26,29.0
NZL,New Zealand,2020-10-27,-9.0
NZL,New Zealand,2020-10-28,-7.0
NZL,New Zealand,2020-10-29,-16.0
NZL,New Zealand,2020-10-30,-16.0
NZL,New Zealand,2020-10-31,-16.0
NZL,New Zealand,2020-11-01,-3.0
NZL,New Zealand,2020-11-02,-9.0
NZL,New Zealand,2020-11-03,-14.0
NZL,New Zealand,2020-11-04,-5.0
NZL,New Zealand,2020-11-05,-27.0
NZL,New Zealand,2020-11-06,-13.0
NZL,New Zealand,2020-11-07,-7.0
NZL,New Zealand,2020-11-08,-27.0
NZL,New Zealand,2020-11-09,-20.0
NZL,New Zealand,2020-11-10,-20.0
NZL,New Zealand,2020-11-11,-8.0
NZL,New Zealand,2020-11-12,-2.0
NZL,New Zealand,2020-11-13,1.0
NZL,New Zealand,2020-11-14,14.0
NZL,New Zealand,2020-11-15,5.0
NZL,New Zealand,2020-11-16,-8.0
NZL,New Zealand,2020-11-17,4.0
NZL,New Zealand,2020-11-18,-16.0
NZL,New Zealand,2020-11-19,-8.0
NZL,New Zealand,2020-11-20,-6.0
NZL,New Zealand,2020-11-21,4.0
NZL,New Zealand,2020-11-22,-19.0
NZL,New Zealand,2020-11-23,-7.0
NZL,New Zealand,2020-11-24,-15.0
NZL,New Zealand,2020-11-25,-23.0
NZL,New Zealand,2020-11-26,-17.0
NZL,New Zealand,2020-11-27,-14.0
NZL,New Zealand,2020-11-28,9.0
NZL,New Zealand,2020-11-29,-26.0
NZL,New Zealand,2020-11-30,-28.0
NZL,New Zealand,2020-12-01,-5.0
NZL,New Zealand,2020-12-02,1.0
NZL,New Zealand,2020-12-03,-8.0
NZL,New Zealand,2020-12-04,-6.0
NZL,New Zealand,2020-12-05,-5.0
NZL,New Zealand,2020-12-06,-3.0
NZL,New Zealand,2020-12-07,-11.0
NZL,New Zealand,2020-12-08,-3.0
NZL,New Zealand,2020-12-09,-9.0
NZL,New Zealand,2020-12-10,-14.0
NZL,New Zealand,2020-12-11,-14.0
NZL,New Zealand,2020-12-12,-2.0
NZL,New Zealand,2020-12-13,-13.0
OMN,Oman,2020-02-15,-3.0
OMN,Oman,2020-02-16,-2.0
OMN,Oman,2020-02-17,-6.0
OMN,Oman,2020-02-18,-4.0
OMN,Oman,2020-02-19,-2.0
OMN,Oman,2020-02-20,0.0
OMN,Oman,2020-02-21,4.0
OMN,Oman,2020-02-22,4.0
OMN,Oman,2020-02-23,-1.0
OMN,Oman,2020-02-24,-6.0
OMN,Oman,2020-02-25,-2.0
OMN,Oman,2020-02-26,-3.0
OMN,Oman,2020-02-27,0.0
OMN,Oman,2020-02-28,-4.0
OMN,Oman,2020-02-29,-4.0
OMN,Oman,2020-03-01,-3.0
OMN,Oman,2020-03-02,-8.0
OMN,Oman,2020-03-03,-5.0
OMN,Oman,2020-03-04,-2.0
OMN,Oman,2020-03-05,-4.0
OMN,Oman,2020-03-06,-5.0
OMN,Oman,2020-03-07,-6.0
OMN,Oman,2020-03-08,-3.0
OMN,Oman,2020-03-09,-9.0
OMN,Oman,2020-03-10,-5.0
OMN,Oman,2020-03-11,-8.0
OMN,Oman,2020-03-12,-3.0
OMN,Oman,2020-03-13,-6.0
OMN,Oman,2020-03-14,-9.0
OMN,Oman,2020-03-15,-5.0
OMN,Oman,2020-03-16,-17.0
OMN,Oman,2020-03-17,-16.0
OMN,Oman,2020-03-18,-25.0
OMN,Oman,2020-03-19,-30.0
OMN,Oman,2020-03-20,-48.0
OMN,Oman,2020-03-21,-36.0
OMN,Oman,2020-03-22,-36.0
OMN,Oman,2020-03-23,-38.0
OMN,Oman,2020-03-24,-42.0
OMN,Oman,2020-03-25,-43.0
OMN,Oman,2020-03-26,-46.0
OMN,Oman,2020-03-27,-62.0
OMN,Oman,2020-03-28,-52.0
OMN,Oman,2020-03-29,-41.0
OMN,Oman,2020-03-30,-46.0
OMN,Oman,2020-03-31,-44.0
OMN,Oman,2020-04-01,-47.0
OMN,Oman,2020-04-02,-50.0
OMN,Oman,2020-04-03,-65.0
OMN,Oman,2020-04-04,-53.0
OMN,Oman,2020-04-05,-42.0
OMN,Oman,2020-04-06,-48.0
OMN,Oman,2020-04-07,-47.0
OMN,Oman,2020-04-08,-46.0
OMN,Oman,2020-04-09,-47.0
OMN,Oman,2020-04-10,-65.0
OMN,Oman,2020-04-11,-53.0
OMN,Oman,2020-04-12,-44.0
OMN,Oman,2020-04-13,-48.0
OMN,Oman,2020-04-14,-46.0
OMN,Oman,2020-04-15,-46.0
OMN,Oman,2020-04-16,-49.0
OMN,Oman,2020-04-17,-63.0
OMN,Oman,2020-04-18,-51.0
OMN,Oman,2020-04-19,-41.0
OMN,Oman,2020-04-20,-47.0
OMN,Oman,2020-04-21,-45.0
OMN,Oman,2020-04-22,-44.0
OMN,Oman,2020-04-23,-45.0
OMN,Oman,2020-04-24,-59.0
OMN,Oman,2020-04-25,-55.0
OMN,Oman,2020-04-26,-44.0
OMN,Oman,2020-04-27,-49.0
OMN,Oman,2020-04-28,-47.0
OMN,Oman,2020-04-29,-46.0
OMN,Oman,2020-04-30,-48.0
OMN,Oman,2020-05-01,-63.0
OMN,Oman,2020-05-02,-50.0
OMN,Oman,2020-05-03,-41.0
OMN,Oman,2020-05-04,-47.0
OMN,Oman,2020-05-05,-46.0
OMN,Oman,2020-05-06,-45.0
OMN,Oman,2020-05-07,-47.0
OMN,Oman,2020-05-08,-62.0
OMN,Oman,2020-05-09,-49.0
OMN,Oman,2020-05-10,-41.0
OMN,Oman,2020-05-11,-46.0
OMN,Oman,2020-05-12,-45.0
OMN,Oman,2020-05-13,-45.0
OMN,Oman,2020-05-14,-49.0
OMN,Oman,2020-05-15,-63.0
OMN,Oman,2020-05-16,-50.0
OMN,Oman,2020-05-17,-43.0
OMN,Oman,2020-05-18,-48.0
OMN,Oman,2020-05-19,-44.0
OMN,Oman,2020-05-20,-43.0
OMN,Oman,2020-05-21,-44.0
OMN,Oman,2020-05-22,-58.0
OMN,Oman,2020-05-23,-43.0
OMN,Oman,2020-05-24,-48.0
OMN,Oman,2020-05-25,-52.0
OMN,Oman,2020-05-26,-47.0
OMN,Oman,2020-05-27,-45.0
OMN,Oman,2020-05-28,-48.0
OMN,Oman,2020-05-29,-62.0
OMN,Oman,2020-05-30,-48.0
OMN,Oman,2020-05-31,-40.0
OMN,Oman,2020-06-01,-44.0
OMN,Oman,2020-06-02,-42.0
OMN,Oman,2020-06-03,-42.0
OMN,Oman,2020-06-04,-43.0
OMN,Oman,2020-06-05,-57.0
OMN,Oman,2020-06-06,-44.0
OMN,Oman,2020-06-07,-35.0
OMN,Oman,2020-06-08,-41.0
OMN,Oman,2020-06-09,-40.0
OMN,Oman,2020-06-10,-38.0
OMN,Oman,2020-06-11,-40.0
OMN,Oman,2020-06-12,-54.0
OMN,Oman,2020-06-13,-41.0
OMN,Oman,2020-06-14,-35.0
OMN,Oman,2020-06-15,-41.0
OMN,Oman,2020-06-16,-38.0
OMN,Oman,2020-06-17,-39.0
OMN,Oman,2020-06-18,-42.0
OMN,Oman,2020-06-19,-54.0
OMN,Oman,2020-06-20,-43.0
OMN,Oman,2020-06-21,-35.0
OMN,Oman,2020-06-22,-40.0
OMN,Oman,2020-06-23,-35.0
OMN,Oman,2020-06-24,-35.0
OMN,Oman,2020-06-25,-36.0
OMN,Oman,2020-06-26,-50.0
OMN,Oman,2020-06-27,-38.0
OMN,Oman,2020-06-28,-29.0
OMN,Oman,2020-06-29,-36.0
OMN,Oman,2020-06-30,-32.0
OMN,Oman,2020-07-01,-33.0
OMN,Oman,2020-07-02,-34.0
OMN,Oman,2020-07-03,-47.0
OMN,Oman,2020-07-04,-37.0
OMN,Oman,2020-07-05,-30.0
OMN,Oman,2020-07-06,-36.0
OMN,Oman,2020-07-07,-34.0
OMN,Oman,2020-07-08,-36.0
OMN,Oman,2020-07-09,-39.0
OMN,Oman,2020-07-10,-52.0
OMN,Oman,2020-07-11,-40.0
OMN,Oman,2020-07-12,-32.0
OMN,Oman,2020-07-13,-38.0
OMN,Oman,2020-07-14,-36.0
OMN,Oman,2020-07-15,-36.0
OMN,Oman,2020-07-16,-38.0
OMN,Oman,2020-07-17,-50.0
OMN,Oman,2020-07-18,-36.0
OMN,Oman,2020-07-19,-30.0
OMN,Oman,2020-07-20,-35.0
OMN,Oman,2020-07-21,-33.0
OMN,Oman,2020-07-22,-32.0
OMN,Oman,2020-07-23,-33.0
OMN,Oman,2020-07-24,-46.0
OMN,Oman,2020-07-25,-49.0
OMN,Oman,2020-07-26,-40.0
OMN,Oman,2020-07-27,-44.0
OMN,Oman,2020-07-28,-42.0
OMN,Oman,2020-07-29,-41.0
OMN,Oman,2020-07-30,-46.0
OMN,Oman,2020-07-31,-62.0
OMN,Oman,2020-08-01,-51.0
OMN,Oman,2020-08-02,-43.0
OMN,Oman,2020-08-03,-46.0
OMN,Oman,2020-08-04,-44.0
OMN,Oman,2020-08-05,-45.0
OMN,Oman,2020-08-06,-48.0
OMN,Oman,2020-08-07,-59.0
OMN,Oman,2020-08-08,-39.0
OMN,Oman,2020-08-09,-31.0
OMN,Oman,2020-08-10,-37.0
OMN,Oman,2020-08-11,-33.0
OMN,Oman,2020-08-12,-35.0
OMN,Oman,2020-08-13,-39.0
OMN,Oman,2020-08-14,-50.0
OMN,Oman,2020-08-15,-35.0
OMN,Oman,2020-08-16,-26.0
OMN,Oman,2020-08-17,-31.0
OMN,Oman,2020-08-18,-30.0
OMN,Oman,2020-08-19,-30.0
OMN,Oman,2020-08-20,-32.0
OMN,Oman,2020-08-21,-40.0
OMN,Oman,2020-08-22,-26.0
OMN,Oman,2020-08-23,-19.0
OMN,Oman,2020-08-24,-29.0
OMN,Oman,2020-08-25,-24.0
OMN,Oman,2020-08-26,-25.0
OMN,Oman,2020-08-27,-27.0
OMN,Oman,2020-08-28,-34.0
OMN,Oman,2020-08-29,-28.0
OMN,Oman,2020-08-30,-22.0
OMN,Oman,2020-08-31,-26.0
OMN,Oman,2020-09-01,-22.0
OMN,Oman,2020-09-02,-24.0
OMN,Oman,2020-09-03,-28.0
OMN,Oman,2020-09-04,-32.0
OMN,Oman,2020-09-05,-25.0
OMN,Oman,2020-09-06,-23.0
OMN,Oman,2020-09-07,-25.0
OMN,Oman,2020-09-08,-22.0
OMN,Oman,2020-09-09,-25.0
OMN,Oman,2020-09-10,-27.0
OMN,Oman,2020-09-11,-33.0
OMN,Oman,2020-09-12,-27.0
OMN,Oman,2020-09-13,-24.0
OMN,Oman,2020-09-14,-27.0
OMN,Oman,2020-09-15,-23.0
OMN,Oman,2020-09-16,-26.0
OMN,Oman,2020-09-17,-29.0
OMN,Oman,2020-09-18,-35.0
OMN,Oman,2020-09-19,-29.0
OMN,Oman,2020-09-20,-26.0
OMN,Oman,2020-09-21,-28.0
OMN,Oman,2020-09-22,-28.0
OMN,Oman,2020-09-23,-30.0
OMN,Oman,2020-09-24,-32.0
OMN,Oman,2020-09-25,-37.0
OMN,Oman,2020-09-26,-31.0
OMN,Oman,2020-09-27,-29.0
OMN,Oman,2020-09-28,-32.0
OMN,Oman,2020-09-29,-29.0
OMN,Oman,2020-09-30,-26.0
OMN,Oman,2020-10-01,-29.0
OMN,Oman,2020-10-02,-37.0
OMN,Oman,2020-10-03,-34.0
OMN,Oman,2020-10-04,-29.0
OMN,Oman,2020-10-05,-32.0
OMN,Oman,2020-10-06,-30.0
OMN,Oman,2020-10-07,-31.0
OMN,Oman,2020-10-08,-32.0
OMN,Oman,2020-10-09,-39.0
OMN,Oman,2020-10-10,-36.0
OMN,Oman,2020-10-11,-41.0
OMN,Oman,2020-10-12,-45.0
OMN,Oman,2020-10-13,-43.0
OMN,Oman,2020-10-14,-46.0
OMN,Oman,2020-10-15,-50.0
OMN,Oman,2020-10-16,-59.0
OMN,Oman,2020-10-17,-49.0
OMN,Oman,2020-10-18,-43.0
OMN,Oman,2020-10-19,-48.0
OMN,Oman,2020-10-20,-45.0
OMN,Oman,2020-10-21,-45.0
OMN,Oman,2020-10-22,-45.0
OMN,Oman,2020-10-23,-54.0
OMN,Oman,2020-10-24,-37.0
OMN,Oman,2020-10-25,-31.0
OMN,Oman,2020-10-26,-35.0
OMN,Oman,2020-10-27,-33.0
OMN,Oman,2020-10-28,-35.0
OMN,Oman,2020-10-29,-37.0
OMN,Oman,2020-10-30,-48.0
OMN,Oman,2020-10-31,-39.0
OMN,Oman,2020-11-01,-35.0
OMN,Oman,2020-11-02,-39.0
OMN,Oman,2020-11-03,-38.0
OMN,Oman,2020-11-04,-40.0
OMN,Oman,2020-11-05,-42.0
OMN,Oman,2020-11-06,-50.0
OMN,Oman,2020-11-07,-43.0
OMN,Oman,2020-11-08,-38.0
OMN,Oman,2020-11-09,-41.0
OMN,Oman,2020-11-10,-40.0
OMN,Oman,2020-11-11,-42.0
OMN,Oman,2020-11-12,-42.0
OMN,Oman,2020-11-13,-49.0
OMN,Oman,2020-11-14,-42.0
OMN,Oman,2020-11-15,-37.0
OMN,Oman,2020-11-16,-41.0
OMN,Oman,2020-11-17,-39.0
OMN,Oman,2020-11-18,-39.0
OMN,Oman,2020-11-19,-43.0
OMN,Oman,2020-11-20,-50.0
OMN,Oman,2020-11-21,-43.0
OMN,Oman,2020-11-22,-40.0
OMN,Oman,2020-11-23,-41.0
OMN,Oman,2020-11-24,-35.0
OMN,Oman,2020-11-25,-29.0
OMN,Oman,2020-11-26,-32.0
OMN,Oman,2020-11-27,-44.0
OMN,Oman,2020-11-28,-41.0
OMN,Oman,2020-11-29,-38.0
OMN,Oman,2020-11-30,-40.0
OMN,Oman,2020-12-01,-36.0
OMN,Oman,2020-12-02,-32.0
OMN,Oman,2020-12-03,-31.0
OMN,Oman,2020-12-04,-33.0
OMN,Oman,2020-12-05,-31.0
OMN,Oman,2020-12-06,-32.0
OMN,Oman,2020-12-07,-34.0
OMN,Oman,2020-12-08,-29.0
OMN,Oman,2020-12-09,-31.0
OMN,Oman,2020-12-10,-30.0
OMN,Oman,2020-12-11,-29.0
OMN,Oman,2020-12-12,-29.0
OMN,Oman,2020-12-13,-28.0
PAK,Pakistan,2020-02-15,8.0
PAK,Pakistan,2020-02-16,8.0
PAK,Pakistan,2020-02-17,11.0
PAK,Pakistan,2020-02-18,9.0
PAK,Pakistan,2020-02-19,6.0
PAK,Pakistan,2020-02-20,1.0
PAK,Pakistan,2020-02-21,7.0
PAK,Pakistan,2020-02-22,7.0
PAK,Pakistan,2020-02-23,8.0
PAK,Pakistan,2020-02-24,10.0
PAK,Pakistan,2020-02-25,10.0
PAK,Pakistan,2020-02-26,8.0
PAK,Pakistan,2020-02-27,6.0
PAK,Pakistan,2020-02-28,2.0
PAK,Pakistan,2020-02-29,-3.0
PAK,Pakistan,2020-03-01,6.0
PAK,Pakistan,2020-03-02,11.0
PAK,Pakistan,2020-03-03,12.0
PAK,Pakistan,2020-03-04,9.0
PAK,Pakistan,2020-03-05,3.0
PAK,Pakistan,2020-03-06,-3.0
PAK,Pakistan,2020-03-07,3.0
PAK,Pakistan,2020-03-08,8.0
PAK,Pakistan,2020-03-09,17.0
PAK,Pakistan,2020-03-10,16.0
PAK,Pakistan,2020-03-11,1.0
PAK,Pakistan,2020-03-12,3.0
PAK,Pakistan,2020-03-13,8.0
PAK,Pakistan,2020-03-14,7.0
PAK,Pakistan,2020-03-15,4.0
PAK,Pakistan,2020-03-16,11.0
PAK,Pakistan,2020-03-17,7.0
PAK,Pakistan,2020-03-18,4.0
PAK,Pakistan,2020-03-19,-2.0
PAK,Pakistan,2020-03-20,-7.0
PAK,Pakistan,2020-03-21,-14.0
PAK,Pakistan,2020-03-22,-26.0
PAK,Pakistan,2020-03-23,-29.0
PAK,Pakistan,2020-03-24,-36.0
PAK,Pakistan,2020-03-25,-38.0
PAK,Pakistan,2020-03-26,-41.0
PAK,Pakistan,2020-03-27,-46.0
PAK,Pakistan,2020-03-28,-44.0
PAK,Pakistan,2020-03-29,-45.0
PAK,Pakistan,2020-03-30,-36.0
PAK,Pakistan,2020-03-31,-39.0
PAK,Pakistan,2020-04-01,-37.0
PAK,Pakistan,2020-04-02,-36.0
PAK,Pakistan,2020-04-03,-39.0
PAK,Pakistan,2020-04-04,-39.0
PAK,Pakistan,2020-04-05,-41.0
PAK,Pakistan,2020-04-06,-30.0
PAK,Pakistan,2020-04-07,-31.0
PAK,Pakistan,2020-04-08,-32.0
PAK,Pakistan,2020-04-09,-35.0
PAK,Pakistan,2020-04-10,-35.0
PAK,Pakistan,2020-04-11,-36.0
PAK,Pakistan,2020-04-12,-40.0
PAK,Pakistan,2020-04-13,-30.0
PAK,Pakistan,2020-04-14,-31.0
PAK,Pakistan,2020-04-15,-28.0
PAK,Pakistan,2020-04-16,-27.0
PAK,Pakistan,2020-04-17,-33.0
PAK,Pakistan,2020-04-18,-33.0
PAK,Pakistan,2020-04-19,-34.0
PAK,Pakistan,2020-04-20,-24.0
PAK,Pakistan,2020-04-21,-25.0
PAK,Pakistan,2020-04-22,-26.0
PAK,Pakistan,2020-04-23,-26.0
PAK,Pakistan,2020-04-24,-30.0
PAK,Pakistan,2020-04-25,-41.0
PAK,Pakistan,2020-04-26,-42.0
PAK,Pakistan,2020-04-27,-32.0
PAK,Pakistan,2020-04-28,-30.0
PAK,Pakistan,2020-04-29,-31.0
PAK,Pakistan,2020-04-30,-30.0
PAK,Pakistan,2020-05-01,-37.0
PAK,Pakistan,2020-05-02,-34.0
PAK,Pakistan,2020-05-03,-36.0
PAK,Pakistan,2020-05-04,-25.0
PAK,Pakistan,2020-05-05,-26.0
PAK,Pakistan,2020-05-06,-28.0
PAK,Pakistan,2020-05-07,-29.0
PAK,Pakistan,2020-05-08,-33.0
PAK,Pakistan,2020-05-09,-32.0
PAK,Pakistan,2020-05-10,-34.0
PAK,Pakistan,2020-05-11,-21.0
PAK,Pakistan,2020-05-12,-17.0
PAK,Pakistan,2020-05-13,-18.0
PAK,Pakistan,2020-05-14,-20.0
PAK,Pakistan,2020-05-15,-26.0
PAK,Pakistan,2020-05-16,-28.0
PAK,Pakistan,2020-05-17,-33.0
PAK,Pakistan,2020-05-18,-10.0
PAK,Pakistan,2020-05-19,-14.0
PAK,Pakistan,2020-05-20,-14.0
PAK,Pakistan,2020-05-21,-14.0
PAK,Pakistan,2020-05-22,-15.0
PAK,Pakistan,2020-05-23,-11.0
PAK,Pakistan,2020-05-24,-5.0
PAK,Pakistan,2020-05-25,-5.0
PAK,Pakistan,2020-05-26,-7.0
PAK,Pakistan,2020-05-27,-10.0
PAK,Pakistan,2020-05-28,-10.0
PAK,Pakistan,2020-05-29,-12.0
PAK,Pakistan,2020-05-30,-15.0
PAK,Pakistan,2020-05-31,-18.0
PAK,Pakistan,2020-06-01,-5.0
PAK,Pakistan,2020-06-02,-7.0
PAK,Pakistan,2020-06-03,-9.0
PAK,Pakistan,2020-06-04,-11.0
PAK,Pakistan,2020-06-05,-13.0
PAK,Pakistan,2020-06-06,-21.0
PAK,Pakistan,2020-06-07,-23.0
PAK,Pakistan,2020-06-08,-6.0
PAK,Pakistan,2020-06-09,-9.0
PAK,Pakistan,2020-06-10,-10.0
PAK,Pakistan,2020-06-11,-12.0
PAK,Pakistan,2020-06-12,-13.0
PAK,Pakistan,2020-06-13,-21.0
PAK,Pakistan,2020-06-14,-23.0
PAK,Pakistan,2020-06-15,-5.0
PAK,Pakistan,2020-06-16,-9.0
PAK,Pakistan,2020-06-17,-11.0
PAK,Pakistan,2020-06-18,-15.0
